h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3
8930e1cd243ffff,37.44835491822422,127.16837492763298,41133540,금광2동,중원구,0.1227422125360378,0.2060537323706173,0.1560668204698696,0.0,0.3,0.7737401439835446,1.0,0.8,0.0,8,140,,Unknown,0.5099449061537025,0.1945478673095702,0.1227422125360378,0.1227422125360378,0.2568544343147203,0.048806143990529835,0.3262029007750748,0.2496359064219144
8930e1c9b6fffff,37.40450722054921,127.12006523024364,41135610,이매2동,분당구,0.045012592996755,0.0377561187544173,0.0421100032998199,0.0,1.0,0.8303051079876584,1.0,0.8,0.0,0,99,,Unknown,0.0347371369875805,0.0328418162192514,0.045012592996755,0.045012592996755,0.0388872619996267,0.04823679221924583,0.055061008364668866,0.0421616757886459
8930e1520d7ffff,37.43012499998176,127.14320862011992,41133660,하대원동,중원구,0.089748363864971,0.1148785912461475,0.0998004548174416,0.0,0.825,0.7428865272540279,1.0,0.8,0.0,2,152,,Unknown,0.2174806237743953,0.1097736590937682,0.089748363864971,0.089748363864971,0.1330743656449976,0.11612220875556642,0.21953418770623898,0.15042913044239578
8930e1525bbffff,37.453158831134935,127.15303479408612,41131600,산성동,수정구,0.050016905376588,0.029804299062061,0.0419318628507772,0.0,0.9125,0.500616522811344,1.0,0.8,0.0,1,811,,Unknown,0.0593892987207022,0.0271466433856053,0.050016905376588,0.050016905376588,0.0471110578820765,0.0,0.012892333665873687,0.032213884482495264
8930e1c9e53ffff,37.41216860791253,127.07092985345268,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e153467ffff,37.38755777958883,127.11863534147012,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.65,0.9417209461775796,1.0,0.8,0.0,4,38,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e1c996fffff,37.424283364172815,127.12173440512548,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9674322934521769,1.0,0.8,0.0,0,19,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1c8bbbffff,37.46535346111258,127.13569901604016,41131625,위례동,수정구,0.4430485790178199,0.4178320876323894,0.4329619824636477,0.0,0.9125,0.9314364072677408,1.0,0.8,0.0,1,41,,Unknown,0.5249789896348865,0.4066174321583938,0.4430485790178199,0.4430485790178199,0.4585199154880834,0.35901726129390776,0.6522715064077967,0.4708221278639154
8930e026d63ffff,37.39108699153865,127.07964074384704,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.7375,0.6811792937949948,1.0,0.8,0.0,3,189,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026977ffff,37.38172229338551,127.09718676279113,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,1.0,0.9245800479945148,1.0,0.8,0.0,0,44,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e1c9a67ffff,37.399751242100805,127.1013213408913,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.3,0.97086047308879,1.0,0.8,0.0,9,26,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099
8930e1524b3ffff,37.44839742323811,127.13426340621488,41131550,태평2동,수정구,0.0570476301948968,0.0822662879035789,0.0671350932783697,0.0,1.0,0.5,1.0,0.8,0.0,0,1153,,Unknown,0.3503595106919414,0.0759621570956016,0.0570476301948968,0.0570476301948968,0.1497698260691863,0.04306250422770247,0.1592356687898089,0.14668968629509688
8930e1c8ac3ffff,37.45168337678702,127.10831290090752,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e1c8ab3ffff,37.46058776826913,127.11693140647952,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.20376448742136508,0.21293454071061316,0.22896135271694207
8930e1cd043ffff,37.46814281774763,127.1700611111587,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274177,0.06031770393676617,0.06251811313967617
8930e02686fffff,37.36957952804773,127.0804582014276,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.25752783048142525,0.40624280561737397,0.3241668825882624
8930e026d53ffff,37.392402019923466,127.0692776774962,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.7375,0.6520397668837845,1.0,0.8,0.0,3,206,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9e43ffff,37.4104283748143,127.07340320879392,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.996571820363387,1.0,0.8,0.0,0,2,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e1523abffff,37.419428908532296,127.17115970451177,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.97086047308879,1.0,0.8,0.0,0,17,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e153257ffff,37.35690767471702,127.12390901043338,41135570,정자3동,분당구,0.2975470887555387,0.2013665412256768,0.259074869743594,1.0,1.0,0.7548851559821733,1.0,0.8,0.6039081247857387,0,143,,Unknown,0.1550098048370529,0.1864085727604963,0.2975470887555387,0.2975470887555387,0.2270012745812323,0.03868520999898839,0.08239966234364209,0.15564057486381422
8930e1c9373ffff,37.40500992097013,127.0598582283874,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.19122743323826935
8930e026c4bffff,37.38025635278189,127.05256013971096,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e152e8bffff,37.42658636028156,127.18226848171656,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.9862872814535482,1.0,0.8,0.0,0,8,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1c9857ffff,37.420838598765656,127.09261272402529,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9d3bffff,37.44386431465007,127.1024108104409,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,0.9125,0.910867329448063,1.0,0.8,0.0,1,53,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.038031211720599235,0.014695725577469112,0.028008143735992967
8930e1522a3ffff,37.41467594419786,127.15239030196898,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.3875,0.8337332876242713,1.0,0.8,0.0,7,104,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e1524c3ffff,37.43949420909857,127.12564140922674,41131540,태평1동,수정구,0.0915769108572866,0.1623178069514097,0.1198732692949358,0.0,0.65,0.5049875311720698,1.0,0.8,0.0,4,401,,Unknown,0.4513026426370343,0.1510170423181063,0.0915769108572866,0.0915769108572866,0.2143546632564158,0.05212869380611907,0.18651676770777378,0.19974770521172702
8930e024907ffff,37.34212315303823,127.127899371999,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.5625,0.8423037367158038,1.0,0.8,0.3790366815221118,5,97,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242
8930e152c6bffff,37.43374440886528,127.19338192427072,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.21208520687769883
8930e15314fffff,37.37968586934709,127.14679936235234,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e153633ffff,37.37517680990895,127.11497152624938,41135520,수내1동,분당구,0.820864304458659,0.2723208210090141,0.601446911078801,0.0,0.5625,0.8697291738087075,1.0,0.8,0.0,5,81,,Unknown,0.2856475861424969,0.27601678947651,0.820864304458659,0.820864304458659,0.5240874102182731,0.47783647525618606,0.4890261683677385,0.459709335629056
8930e02617bffff,37.37484090157922,127.03902822572084,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e026b43ffff,37.35870781138307,127.08740060136402,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
8930e150443ffff,37.38900278645683,127.16332271944349,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,0.9828591018169353,1.0,0.8,0.0,0,10,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612
8930e1c926bffff,37.3928615067508,127.04314214329838,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e1c9c33ffff,37.43909888269113,127.08366316233165,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e1c9a77ffff,37.40149268373278,127.09884784364206,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.65,0.8543023654439492,1.0,0.8,0.0,4,89,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099
8930e15219bffff,37.44053479637555,127.16245952553632,41133530,금광1동,중원구,0.0932983234690339,0.1457818178067272,0.1142917212041112,0.0,0.9125,0.5007692307692307,1.0,0.8,0.0,1,650,,Unknown,0.1917079092352227,0.1347705732537219,0.0932983234690339,0.0932983234690339,0.1331892616450625,0.01762523839130404,0.11511012201672934,0.11433232263412706
8930e026e6bffff,37.36092007598868,127.05879851572858,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,0.8594446348988686,1.0,0.8,0.6875557079190949,0,82,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642
8930e153047ffff,37.37493763293479,127.12805134011924,41135530,수내2동,분당구,0.0527459703034849,0.0230055092039964,0.0408497858636895,0.0,1.0,0.9520054850874186,1.0,0.8,0.0,0,28,,Unknown,0.0,0.0199166486399521,0.0527459703034849,0.0527459703034849,0.0287148487965562,0.029500871763450016,0.08251477246565882,0.032809914011226224
8930e1c90afffff,37.4267407867366,127.0459603762844,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e026987ffff,37.39259496000724,127.09024230494968,41135650,판교동,분당구,0.1275882933326259,0.1865480898138088,0.151172211925099,0.0,0.9125,0.861158724717175,1.0,0.8,0.0,1,82,,Unknown,0.0968344383229059,0.1809293821411808,0.1275882933326259,0.1275882933326259,0.1316974090318486,0.118694274580035,0.1817396976440795,0.13691195423810673
8930e1cd62fffff,37.46597462574405,127.1646249099126,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,0.0,1.0,0.9914295509084676,1.0,0.8,0.0,0,5,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274177,0.06031770393676617,0.06251811313967617
8930e1c8bcbffff,37.456448372583736,127.12707439422014,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.7375,0.7600274254370928,1.0,0.8,0.0,3,143,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.20376448742136508,0.21293454071061316,0.22896135271694207
8930e15352bffff,37.397960146105866,127.13786134397108,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,1.0,0.9314364072677408,1.0,0.8,0.0,0,40,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.11272169362423047,0.12464507712378176,0.140974677071365
8930e1c9163ffff,37.423036304133525,127.06398126634156,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9742886527254028,1.0,0.8,0.0,0,15,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.15910017311052807,0.15616606553602946,0.13940271980491997
8930e026a3bffff,37.357203118399326,127.0768050725528,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,1.0,0.9845731916352416,1.0,0.8,0.7876585533081935,0,9,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
8930e1c9b2bffff,37.410157350128216,127.12054203057694,41135620,야탑1동,분당구,0.5540292177394195,0.3964888625358763,0.4910130756580022,0.0,0.825,0.9434350359958862,1.0,0.8,0.0,2,35,,Unknown,0.2595947334018115,0.3922237079971283,0.5540292177394195,0.5540292177394195,0.4252474950025643,0.46486199300757924,0.5537564269818126,0.43018513114655016
8930e152093ffff,37.43577685053141,127.14368778007808,41133510,성남동,중원구,0.4585561216747951,0.4205640738554599,0.443359302547061,0.0,0.3,0.5105540897097625,1.0,0.8,0.0,8,379,,Unknown,1.0,0.3908118957979841,0.4585561216747951,0.4585561216747951,0.6040532287031538,0.30136571545851154,1.0,0.6301467465862582
8930e152577ffff,37.44402069931608,127.15750711232998,41133525,중앙동,중원구,0.0453211759139985,0.0955786315011052,0.0654241581488412,0.0,0.7375,0.5509084676037022,1.0,0.8,0.0,3,265,,Unknown,0.240638715099449,0.0873911700377771,0.0453211759139985,0.0453211759139985,0.1144339362005783,0.01649838515388126,0.11204051876294989,0.10680790281043612
8930e153477ffff,37.38930006397346,127.11616196432564,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.825,0.7737401439835446,1.0,0.8,0.0,2,134,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e153423ffff,37.393207435175086,127.11911188571308,41135657,백현동,분당구,0.279685328637519,0.335035490602693,0.3018253934235886,0.0,0.825,0.8268769283510455,1.0,0.8,0.0,2,103,,Unknown,0.2383976094873471,0.339787948200788,0.279685328637519,0.279685328637519,0.2823246677832847,0.19878041033338673,0.4757117642544701,0.294606904444346
8930e024c2fffff,37.34435024254735,127.09928442007748,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,0.65,0.7703119643469316,1.0,0.8,0.4005622214604045,4,138,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.35778522681970787,0.27309876448469034,0.27181536761477243
