h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Ds,demand_grade,score_airspace,score_obstacle,score_noise_proxy,score_terrain,score_robot,score_weather,constraint_score,constraint_grade,n_highrise,n_buildings_total,n_lowrise,Ra,Ra_grade,n_crossings,weather_risk,weather_source,airspace_data_status,airspace_proxy_flag,terrain_method,hard_exclusion_flag,constraint_note,airspace_score,obstacle_score,noise_sensitive_score,robot_access_score,weather_score,noise_method,hard_exclusion_reasons
8930e026ea7ffff,37.37785897060287,127.06021100418938,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.8652869029868693,0.6,0.1518553322650852,0.944093,0.5859970470503909,C,1,23,23,0.1518553322650852,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8652869029868693,0.1518553322650852,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9ab3ffff,37.41344859387867,127.09461237155196,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8390592083112884,0.6,0.6090766799635939,0.944093,0.6721957776549765,A,1,65,64,0.6090766799635939,A,5.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8390592083112884,0.6090766799635939,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15201bffff,37.42663968788685,127.14815946824518,41133660,하대원동,중원구,0.2609272515073311,C,0.0,0.6875,0.7639507479197728,1.0,0.2767287520377536,0.944093,0.5344544999915053,C,10,417,369,0.2767287520377536,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.6875,0.7639507479197728,0.2767287520377536,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9d07ffff,37.445605058729925,127.09993566917731,41131630,신촌동,수정구,0.1743448314703758,D,0.0,0.96875,0.8000375162329854,0.6,0.3859426412362514,0.944093,0.6197646314938473,B,1,125,125,0.3859426412362514,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8000375162329854,0.3859426412362514,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152ec7ffff,37.42375960326815,127.18202713323342,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.8544120051945552,0.6,0.2410147513637638,0.944093,0.6016539513116638,C,1,40,40,0.2410147513637638,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8544120051945552,0.2410147513637638,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9823ffff,37.42517350806306,127.10345955887352,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.627054975710644,1.0,0.2574945027057675,0.944093,0.5594784956832823,B,1,585,583,0.2574945027057675,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.627054975710644,0.2574945027057675,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1533abffff,37.3722915597686,127.1487937276672,41135510,분당동,분당구,0.2554785932821258,C,0.0,0.96875,0.7904420181809435,0.6,0.4208958047022229,0.944093,0.6248361645766333,B,1,142,140,0.4208958047022229,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7904420181809435,0.4208958047022229,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026c17ffff,37.39263251285789,127.05620840293794,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.885493723245635,1.0,0.3271856628454958,0.944093,0.6251044772182262,A,1,179,179,0.3271856628454958,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.885493723245635,0.3271856628454958,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e0268bbffff,37.38327349977363,127.07375055631546,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.5,0.808353614544755,0.6,0.2284051158695298,0.944093,0.49617034608285693,D,16,131,112,0.2284051158695298,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.5,0.808353614544755,0.2284051158695298,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c99abffff,37.43624266134687,127.11749981864212,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.8077139146746188,0.6,0.0,0.944093,0.5441113829349238,D,1,113,113,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8077139146746188,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9e8fffff,37.42172459325941,127.07434823675564,41131650,시흥동,수정구,0.2292619362013324,D,0.0,0.96875,0.8467356067529219,0.6,0.3446284554074614,0.944093,0.6208414124320767,B,1,52,52,0.3446284554074614,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8467356067529219,0.3446284554074614,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1cd3dbffff,37.46117030218385,127.17997045939678,41133560,은행2동,중원구,0.2844044762250496,C,0.0,0.96875,0.76,0.2,0.3982583751693695,0.944093,0.6142202750338739,D,1,1,0,0.3982583751693695,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.76,0.3982583751693695,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1532a3ffff,37.36754494888105,127.13004696210612,41135540,수내3동,분당구,0.2948497039907023,C,0.0,0.75,0.7251926314270596,0.6,0.397401093272843,0.944093,0.5633373449399806,D,8,276,242,0.397401093272843,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.75,0.7251926314270596,0.397401093272843,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026c97ffff,37.39893547841365,127.05149879844916,41135680,운중동,분당구,0.3436518582823575,B,0.0,0.96875,0.879360300129864,0.6,0.0,0.944093,0.5584406600259728,C,1,1,1,0.0,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.879360300129864,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c98a3ffff,37.43148039100407,127.09874803181732,41131640,고등동,수정구,0.2469481512496434,C,0.0,0.96875,0.7910817180510796,0.6,0.2461971783346534,0.944093,0.5900243792771466,C,1,139,139,0.2461971783346534,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.7910817180510796,0.2461971783346534,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1c9d87ffff,37.45191115336624,127.09522266081048,41131630,신촌동,수정구,0.1743448314703758,D,0.0,0.96875,0.8499341061036025,0.6,0.3366282292765934,0.944093,0.6198810670760392,B,1,47,47,0.3366282292765934,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8499341061036025,0.3366282292765934,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152cb7ffff,37.45245193830686,127.19235672279872,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.76,0.2,0.3509505424658335,0.944093,0.6047587084931667,D,1,1,0,0.3509505424658335,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.76,0.3509505424658335,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e024953ffff,37.33605587139207,127.11953115000644,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.0,0.8377798085710162,0.6,0.0,0.944093,0.5563745617142033,D,32,120,66,,,,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.0,0.8377798085710162,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e15319bffff,37.39339181661388,127.14009619492,41135600,이매1동,분당구,0.2805467112355271,C,0.0,0.96875,0.8601693040257803,0.6,0.3520764003574178,0.944093,0.6250177408766396,B,1,41,31,0.3520764003574178,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8601693040257803,0.3520764003574178,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153223ffff,37.361233628418745,127.13475369005248,41135540,수내3동,분당구,0.2948497039907023,C,1.0,0.96875,0.8799999999999999,0.6,0.3343094476051514,0.944093,0.8254304895210302,B,1,1,0,0.3343094476051514,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8799999999999999,0.3343094476051514,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1cd353ffff,37.457683318727526,127.1849250172595,41133570,상대원1동,중원구,0.2265850361917555,D,0.0,0.96875,0.8799999999999999,0.6,0.3643499519420791,0.944093,0.6314385903884159,A,1,1,0,0.3643499519420791,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8799999999999999,0.3643499519420791,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e0249dbffff,37.33954210815924,127.11458818056192,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.0,0.9366697128565245,1.0,0.4762433177064886,0.944093,0.6714012061126027,D,33,155,99,0.4762433177064886,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.0,0.9366697128565245,0.4762433177064886,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e026b8fffff,37.370002896796045,127.08834751961756,41135662,금곡동,분당구,0.3352825633228366,B,0.0,0.96875,0.8627281035063248,0.6,0.1667324233046259,0.944093,0.5884607053621902,C,1,27,27,0.1667324233046259,D,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8627281035063248,0.1667324233046259,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e15048fffff,37.4003066161,127.16428433492663,41135640,야탑3동,분당구,0.2899265421066042,C,0.0,0.96875,0.8652869029868693,0.6,0.2718382554227102,0.944093,0.6099936316819159,B,1,23,23,0.2718382554227102,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.8652869029868693,0.2718382554227102,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1526cbffff,37.41689086265703,127.12373198329168,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.3125,0.9104420181809436,1.0,0.4712589732352424,0.944093,0.5276587982832373,C,22,186,140,0.4712589732352424,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.3125,0.9104420181809436,0.4712589732352424,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e152377ffff,37.412032248777706,127.17315344325856,41133670,도촌동,중원구,0.2853938536924451,C,0.0,0.96875,0.875522100909047,0.6,0.2578912597398773,0.944093,0.6092512721297849,B,1,7,7,0.2578912597398773,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.875522100909047,0.2578912597398773,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e153093ffff,37.38864022428066,127.1213470955472,41135580,서현1동,분당구,0.4628651701696695,A,0.0,0.625,0.9469049107787022,1.0,0.7097947267368776,0.944093,0.645158527503116,A,12,155,83,0.7097947267368776,A,2.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.625,0.9469049107787022,0.7097947267368776,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e024d2fffff,37.35192030865937,127.11824993167718,41135665,구미1동,분당구,0.3418592734528097,B,1.0,0.53125,0.9449858111682938,1.0,0.488203882630838,0.944093,0.7817065387598264,A,15,115,86,0.488203882630838,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.53125,0.9449858111682938,0.488203882630838,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e153577ffff,37.39687765221421,127.13514816034008,41135600,이매1동,분당구,0.2805467112355271,C,0.0,0.96875,0.841354432206243,1.0,0.2853648079323015,0.944093,0.6079124480277089,A,1,248,248,0.2853648079323015,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.96875,0.841354432206243,0.2853648079323015,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e1cd24bffff,37.44552823533957,127.1681341534618,41133530,금광1동,중원구,0.4031377374073323,B,0.0,0.65625,0.34062051390953485,1.0,0.3182048961449608,0.944093,0.45183368201089913,D,11,1385,1297,0.3182048961449608,C,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.65625,0.34062051390953485,0.3182048961449608,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
8930e026a87ffff,37.365249833300766,127.0696265924734,41135680,운중동,분당구,0.3436518582823575,B,1.0,0.96875,0.9449858111682938,1.0,0.376885868870592,0.944093,0.8469429360077771,A,1,86,86,0.376885868870592,B,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.9449858111682938,0.376885868870592,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1514cbffff,37.345366196113645,127.13603153349464,41135670,구미동,분당구,0.3326673998045227,B,1.0,0.96875,0.8799999999999999,0.6,0.0,0.944093,0.7585686,C,1,1,0,,,,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,False,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,1.0,0.96875,0.8799999999999999,0.0,0.944093,noise_proxy×0.7 + terrain_slope×0.3,
8930e1c9b77ffff,37.40907428300417,127.1178294959309,41135655,삼평동,분당구,0.458371381575248,A,0.0,0.5625,0.7738098215574045,0.6,0.411821252170685,0.944093,0.5384448147456179,D,14,202,166,0.411821252170685,A,0.0,0.055907,kma_hourly_observed_1year,official_vworld_wfs_관제권,False,rasterstats_zonal_mean,True,airspace:official_vworld_wfs_관제권 | obstacle:official_osm_buildings | noise:proxy_building_density | terrain:rasterstats_zonal_mean | robot:NB07b_ra_index | weather:NB07c_kma_1year,0.0,0.5625,0.7738098215574045,0.411821252170685,0.944093,noise_proxy×0.7 + terrain_slope×0.3,관제권내비행금지
