h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,Od,Fp,Cc,Tp,Ds,urgency,legacy_urgency,demand_b2b,demand_b2c,demand_cv,Ec,h3_id,dong_nm,gu_nm,admi_cty_no,demand_score,demand_tier,demand_grade,demand_rank,demand_percentile,delivery_urgency,od_score,fp_score,cc_score,tp_score,Od_volume,Cc_volume,avg_monthly_del_cnt,delivery_cnt_per_km2,flow_pop_index,area_km2,delivery_demand_index
8930e15222bffff,37.40553751701205,127.1568600856166,41135640,야탑3동,분당구,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.2899265421066042,0.2899265421066042,0.6758681513097939,0.1049912300940475,0.03464015578038646,0.3069935648138179,0.1049912300940475,8930e15222bffff,야탑3동,분당구,41135640,0.2899265421066042,MEDIUM,C,19,38.0,0.6758681513097939,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.13325436691363296,0.08725403201558322,250690.75,49110.63028174097,0.7082174516206173,5.104612760248066,0.6039398243505666
8930e1530d7ffff,37.382990570755126,127.12087037419342,41135580,서현1동,분당구,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,0.46286517016966955,0.46286517016966955,1.0,0.1579767405001072,0.24316358695664442,0.44758005471420387,0.1579767405001072,8930e1530d7ffff,서현1동,분당구,41135580,0.46286517016966955,HIGH,A,42,84.0,1.0,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,1.0,0.7882228166081148,2005009.9166666667,267878.4472181212,0.9351769011355311,7.484775044384509,0.881655226086415
8930e024d73ffff,37.348676018001115,127.11012052334262,41135665,구미1동,분당구,0.13578248843264104,0.7309825560957123,0.08591696635447886,0.6007368125922509,0.34185927345280975,0.34185927345280975,0.5658715412534705,0.1835650040541521,0.13578248843264104,0.49514692937605675,0.1835650040541521,8930e024d73ffff,구미1동,분당구,41135665,0.34185927345280975,MEDIUM,B,29,57.99999999999999,0.5658715412534705,0.13578248843264104,0.7309825560957123,0.08591696635447886,0.6007368125922509,0.32941773857092327,0.33392487646154834,550131.3333333334,155221.90607157748,0.6973860753274006,3.5441604040067083,0.4688519830972249
8930e1535bbffff,37.406013523133225,127.1306777794074,41135630,야탑2동,분당구,0.38019553105327497,0.3908446623772692,0.14881582613194844,0.5974498309352706,0.3576010326362412,0.3576010326362412,0.5189831945338882,0.2811313949753711,0.38019553105327497,0.6813261594367964,0.2811313949753711,8930e1535bbffff,야탑2동,분당구,41135630,0.3576010326362412,MEDIUM,B,33,66.0,0.5189831945338882,0.38019553105327497,0.3908446623772692,0.14881582613194844,0.5974498309352706,0.13696283050144303,0.08232978407242936,256351.66666666666,411642.5273095734,0.42506080416315756,0.6227531162587554,0.589740090564089
8930e15311bffff,37.387080068953274,127.14480467150355,41135580,서현1동,분당구,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,0.46286517016966955,0.46286517016966955,1.0,0.1579767405001072,0.24316358695664442,0.44758005471420387,0.1579767405001072,8930e15311bffff,서현1동,분당구,41135580,0.46286517016966955,HIGH,A,42,84.0,1.0,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,1.0,0.7882228166081148,2005009.9166666667,267878.4472181212,0.9351769011355311,7.484775044384509,0.881655226086415
8930e024db7ffff,37.36279709789286,127.11130934766251,41135545,정자동,분당구,0.3205098765780579,0.6832732896681717,0.17560135180551475,0.687448384418955,0.4300143748335851,0.4300143748335851,0.4813948834830727,0.1328785730998173,0.3205098765780579,0.8093258616834423,0.1328785730998173,8930e024db7ffff,정자동,분당구,41135545,0.4300143748335851,MEDIUM,B,38,76.0,0.4813948834830727,0.3205098765780579,0.6832732896681717,0.17560135180551475,0.687448384418955,0.19169453628196179,0.12778304054599351,339898.8333333333,349024.6226534514,0.6591885114661923,0.9738534512243306,0.3850248546925101
8930e1cd28fffff,37.45966205685291,127.16933835432303,41133560,은행2동,중원구,0.123924930734468,0.5586577921161207,0.04659219830981337,0.5981216857433491,0.28440447622504966,0.28440447622504966,0.41052502419745746,0.0007123121116385,0.123924930734468,0.47930306872671147,0.0007123121116385,8930e1cd28fffff,은행2동,중원구,41133560,0.28440447622504966,MEDIUM,C,17,34.0,0.41052502419745746,0.123924930734468,0.5586577921161207,0.04659219830981337,0.5981216857433491,0.19402281444004152,0.1162151004622865,343452.9166666667,142781.80762703472,0.559417360445246,2.4054389167267853,0.35985065966259566
8930e026103ffff,37.3822259108177,127.03702564861759,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026103ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c9bbbffff,37.418207927472295,127.11335733438077,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e1c9bbbffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e152123ffff,37.43572767951167,127.17779873718159,41133570,상대원1동,중원구,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.2265850361917555,0.2265850361917555,0.6812628042837149,0.3141489290422145,0.05360575689155347,0.4072210006783376,0.3141489290422145,8930e152123ffff,상대원1동,중원구,41133570,0.2265850361917555,LOW,D,6,12.0,0.6812628042837149,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.275795607541582,0.10758972511757692,468277.9166666667,69007.97768568392,0.6649128994782841,6.785851902508563,0.6397888896736036
8930e15226fffff,37.399885755535585,127.15637990611452,41135640,야탑3동,분당구,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.2899265421066042,0.2899265421066042,0.6758681513097939,0.1049912300940475,0.03464015578038646,0.3069935648138179,0.1049912300940475,8930e15226fffff,야탑3동,분당구,41135640,0.2899265421066042,MEDIUM,C,19,38.0,0.6758681513097939,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.13325436691363296,0.08725403201558322,250690.75,49110.63028174097,0.7082174516206173,5.104612760248066,0.6039398243505666
8930e152607ffff,37.42122371300481,127.13458640138018,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152607ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e1534b3ffff,37.40125847023133,127.11192904050102,41135655,삼평동,분당구,0.315303741908038,0.9708712279871622,0.17061828319076075,0.4176179607530261,0.458371381575248,0.458371381575248,0.9390515201461068,0.6948413471255126,0.315303741908038,0.46236449767104876,0.6948413471255126,8930e1534b3ffff,삼평동,분당구,41135655,0.458371381575248,HIGH,A,40,80.0,0.9390515201461068,0.315303741908038,0.9708712279871622,0.17061828319076075,0.4176179607530261,0.597983851633943,0.4061933104424549,960093.6666666666,343562.7198350849,0.8894486147519135,2.7945222552887157,0.8236140744766111
8930e1cd66bffff,37.45815316166895,127.15870880930873,41131590,단대동,수정구,0.16454388188112676,0.42769554665837883,0.05722510252294536,0.7035227408005049,0.28434893207380113,0.28434893207380113,0.26324154110993236,0.0368657347876938,0.16454388188112676,0.5813988017195101,0.0368657347876938,8930e1cd66bffff,단대동,수정구,41131590,0.28434893207380113,MEDIUM,C,16,32.0,0.26324154110993236,0.16454388188112676,0.42769554665837883,0.05722510252294536,0.7035227408005049,0.06649044890883225,0.03239814009288077,148776.58333333334,185396.29568947636,0.4545648001595647,0.8024787268809402,0.23920349727215062
8930e0269c3ffff,37.38478110763215,127.08434958333088,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e0269c3ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e026ea7ffff,37.377858970602865,127.06021100418938,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026ea7ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c9ab3ffff,37.41344859387867,127.09461237155196,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e1c9ab3ffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e15201bffff,37.42663968788685,127.14815946824518,41133660,하대원동,중원구,0.07353590770829575,0.5279277375069421,0.037349874176263315,0.6258018725908416,0.2609272515073311,0.2609272515073311,0.3655090334457821,0.0753353155958121,0.07353590770829575,0.27643956662348346,0.0753353155958121,8930e15201bffff,하대원동,중원구,41133660,0.2609272515073311,MEDIUM,C,14,28.000000000000004,0.3655090334457821,0.07353590770829575,0.5279277375069421,0.037349874176263315,0.6258018725908416,0.10672180056713611,0.09161796361393,210189.16666666666,89917.26140884544,0.5348138963535214,2.3375841676378024,0.3180132672522729
8930e1c9d07ffff,37.445605058729925,127.09993566917731,41131630,신촌동,수정구,0.0,0.21084263076697843,0.0,0.8108944918575417,0.17434483147037586,0.17434483147037586,0.07930438007358265,8.232773197673476e-05,0.0,0.29818986059106567,8.232773197673476e-05,8930e1c9d07ffff,신촌동,수정구,41131630,0.17434483147037586,LOW,D,3,6.0,0.07930438007358265,0.0,0.21084263076697843,0.0,0.8108944918575417,0.0,0.005780878911658081,39817.0,7996.434078244574,0.28094542339066475,4.979344494107412,0.11697996858645057
8930e152ec7ffff,37.42375960326815,127.18202713323342,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152ec7ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e1c9823ffff,37.42517350806306,127.10345955887352,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e1c9823ffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e1533abffff,37.3722915597686,127.14879372766721,41135510,분당동,분당구,0.02561739245901823,0.6211531610107133,0.005240784280864048,0.5994267973238342,0.25547859328212585,0.25547859328212585,0.32127364854558504,0.0069146662616129,0.02561739245901823,0.30240863416132596,0.0069146662616129,8930e1533abffff,분당동,분당구,41135510,0.25547859328212585,MEDIUM,C,12,24.0,0.32127364854558504,0.02561739245901823,0.6211531610107133,0.005240784280864048,0.5994267973238342,0.05691142047759652,0.026247045918342194,134154.33333333334,39644.59462610806,0.6094531506204426,3.3839249612350843,0.21102397599713923
8930e026c17ffff,37.392632512857894,127.05620840293794,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026c17ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e0268bbffff,37.38327349977363,127.07375055631546,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e0268bbffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c99abffff,37.43624266134687,127.11749981864212,41131640,고등동,수정구,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.24694815124964348,0.24694815124964348,0.3957673708183554,0.0083493668405293,0.004734422289132929,0.31715375423536823,0.0083493668405293,8930e1c99abffff,고등동,수정구,41131640,0.24694815124964348,LOW,C,11,22.0,0.3957673708183554,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.1120858643261128,0.0886782186036037,218377.33333333334,17735.681227537825,0.5631398843293168,12.312881052139309,0.33827617654198167
8930e1c9e8fffff,37.42172459325941,127.07434823675565,41131650,시흥동,수정구,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.2292619362013324,0.2292619362013324,0.4559927395584647,0.0257775567427015,0.011720701350201802,0.30802146441404593,0.0257775567427015,8930e1c9e8fffff,시흥동,수정구,41131650,0.2292619362013324,LOW,D,8,16.0,0.4559927395584647,0.011720701350201802,0.619594904114988,0.006484415248343871,0.45759907258619203,0.1814921260999907,0.12808109815141752,324325.0,25065.183768700685,0.6082055603357117,12.9392628034505,0.3861493162339475
8930e1cd3dbffff,37.46117030218385,127.17997045939678,41133560,은행2동,중원구,0.123924930734468,0.5586577921161207,0.04659219830981337,0.5981216857433491,0.28440447622504966,0.28440447622504966,0.41052502419745746,0.0007123121116385,0.123924930734468,0.47930306872671147,0.0007123121116385,8930e1cd3dbffff,은행2동,중원구,41133560,0.28440447622504966,MEDIUM,C,17,34.0,0.41052502419745746,0.123924930734468,0.5586577921161207,0.04659219830981337,0.5981216857433491,0.19402281444004152,0.1162151004622865,343452.9166666667,142781.80762703472,0.559417360445246,2.4054389167267853,0.35985065966259566
8930e1532a3ffff,37.36754494888105,127.13004696210612,41135540,수내3동,분당구,0.18820498970894187,0.48102929786902615,0.05691020228031077,0.6299538837015899,0.29484970399070237,0.29484970399070237,0.31679296637850074,0.0181022156255727,0.18820498970894187,0.3025648721988847,0.0181022156255727,8930e1532a3ffff,수내3동,분당구,41135540,0.29484970399070237,MEDIUM,C,20,40.0,0.31679296637850074,0.18820498970894187,0.48102929786902615,0.05691020228031077,0.6299538837015899,0.11349438280853007,0.05347350658754546,220527.41666666666,210219.8317141261,0.4972655063404188,1.0490324098753805,0.2800188300424025
8930e026c97ffff,37.39893547841365,127.05149879844915,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026c97ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1c98a3ffff,37.431480391004065,127.09874803181732,41131640,고등동,수정구,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.24694815124964348,0.24694815124964348,0.3957673708183554,0.0083493668405293,0.004734422289132929,0.31715375423536823,0.0083493668405293,8930e1c98a3ffff,고등동,수정구,41131640,0.24694815124964348,LOW,C,11,22.0,0.3957673708183554,0.004734422289132929,0.563307274067727,0.0034386463829846462,0.6906974889051272,0.1120858643261128,0.0886782186036037,218377.33333333334,17735.681227537825,0.5631398843293168,12.312881052139309,0.33827617654198167
8930e1c9d87ffff,37.45191115336624,127.09522266081048,41131630,신촌동,수정구,0.0,0.21084263076697843,0.0,0.8108944918575417,0.17434483147037586,0.17434483147037586,0.07930438007358265,8.232773197673476e-05,0.0,0.29818986059106567,8.232773197673476e-05,8930e1c9d87ffff,신촌동,수정구,41131630,0.17434483147037586,LOW,D,3,6.0,0.07930438007358265,0.0,0.21084263076697843,0.0,0.8108944918575417,0.0,0.005780878911658081,39817.0,7996.434078244574,0.28094542339066475,4.979344494107412,0.11697996858645057
8930e152cb7ffff,37.45245193830686,127.19235672279872,41133570,상대원1동,중원구,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.2265850361917555,0.2265850361917555,0.6812628042837149,0.3141489290422145,0.05360575689155347,0.4072210006783376,0.3141489290422145,8930e152cb7ffff,상대원1동,중원구,41133570,0.2265850361917555,LOW,D,6,12.0,0.6812628042837149,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.275795607541582,0.10758972511757692,468277.9166666667,69007.97768568392,0.6649128994782841,6.785851902508563,0.6397888896736036
8930e024953ffff,37.33605587139207,127.11953115000644,41135670,구미동,분당구,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.3326673998045227,0.3326673998045227,0.8408681666861282,0.1484251853421199,0.20340902187048646,0.4509435867356975,0.1484251853421199,8930e024953ffff,구미동,분당구,41135670,0.3326673998045227,MEDIUM,B,27,54.0,0.8408681666861282,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.5253918956605589,0.5075842756479702,849283.0833333334,226170.81096786828,0.7707901401050359,3.755051678414814,0.7756944353999815
8930e15319bffff,37.39339181661388,127.14009619491999,41135600,이매1동,분당구,0.08265671584283166,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.2805467112355271,0.2805467112355271,0.445346941923395,0.0595819719837543,0.08265671584283166,0.026688672196834753,0.0595819719837543,8930e15319bffff,이매1동,분당구,41135600,0.2805467112355271,MEDIUM,C,15,30.0,0.445346941923395,0.08265671584283166,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.15691590517948145,0.08768628233784566,286809.75,99486.15864515364,0.6929014186083786,2.882911089400793,0.31591234764973813
8930e153223ffff,37.361233628418745,127.13475369005248,41135540,수내3동,분당구,0.18820498970894187,0.48102929786902615,0.05691020228031077,0.6299538837015899,0.29484970399070237,0.29484970399070237,0.31679296637850074,0.0181022156255727,0.18820498970894187,0.3025648721988847,0.0181022156255727,8930e153223ffff,수내3동,분당구,41135540,0.29484970399070237,MEDIUM,C,20,40.0,0.31679296637850074,0.18820498970894187,0.48102929786902615,0.05691020228031077,0.6299538837015899,0.11349438280853007,0.05347350658754546,220527.41666666666,210219.8317141261,0.4972655063404188,1.0490324098753805,0.2800188300424025
8930e1cd353ffff,37.457683318727526,127.1849250172595,41133570,상대원1동,중원구,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.2265850361917555,0.2265850361917555,0.6812628042837149,0.3141489290422145,0.05360575689155347,0.4072210006783376,0.3141489290422145,8930e1cd353ffff,상대원1동,중원구,41133570,0.2265850361917555,LOW,D,6,12.0,0.6812628042837149,0.05360575689155347,0.6904231266000725,0.011807959796746361,0.21510166453671373,0.275795607541582,0.10758972511757692,468277.9166666667,69007.97768568392,0.6649128994782841,6.785851902508563,0.6397888896736036
8930e0249dbffff,37.339542108159236,127.11458818056192,41135670,구미동,분당구,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.3326673998045227,0.3326673998045227,0.8408681666861282,0.1484251853421199,0.20340902187048646,0.4509435867356975,0.1484251853421199,8930e0249dbffff,구미동,분당구,41135670,0.3326673998045227,MEDIUM,B,27,54.0,0.8408681666861282,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.5253918956605589,0.5075842756479702,849283.0833333334,226170.81096786828,0.7707901401050359,3.755051678414814,0.7756944353999815
8930e026b8fffff,37.370002896796045,127.08834751961756,41135662,금곡동,분당구,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3352825633228366,0.3352825633228366,0.8674172044583928,0.0748960515231447,0.08891005603735207,0.6042192527838718,0.0748960515231447,8930e026b8fffff,금곡동,분당구,41135662,0.3352825633228366,MEDIUM,B,28,56.00000000000001,0.8674172044583928,0.08891005603735207,0.8105480892439647,0.0458448617467097,0.6004387064139654,0.3690844490655652,0.24343616505593058,610682.0,106046.71433522091,0.7610887846993277,5.7586131152502515,0.8165099788515986
8930e15048fffff,37.4003066161,127.16428433492663,41135640,야탑3동,분당구,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.2899265421066042,0.2899265421066042,0.6758681513097939,0.1049912300940475,0.03464015578038646,0.3069935648138179,0.1049912300940475,8930e15048fffff,야탑3동,분당구,41135640,0.2899265421066042,MEDIUM,C,19,38.0,0.6758681513097939,0.03464015578038646,0.7445110894657374,0.014320628166206035,0.5872970545032206,0.13325436691363296,0.08725403201558322,250690.75,49110.63028174097,0.7082174516206173,5.104612760248066,0.6039398243505666
8930e1526cbffff,37.41689086265703,127.12373198329169,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e1526cbffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e152377ffff,37.412032248777706,127.17315344325857,41133670,도촌동,중원구,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.2853938536924451,0.2853938536924451,0.7356401352226246,0.0145596135916087,0.022657781618114846,0.36881938398618613,0.0145596135916087,8930e152377ffff,도촌동,중원구,41133670,0.2853938536924451,MEDIUM,C,18,36.0,0.7356401352226246,0.022657781618114846,0.7059662820815956,0.006574863274502809,0.6621889585805354,0.19384058760021713,0.10967704479572908,343174.75,36539.58336193797,0.677357246636962,9.391862698617231,0.7018436487590132
8930e153093ffff,37.38864022428066,127.12134709554721,41135580,서현1동,분당구,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,0.46286517016966955,0.46286517016966955,1.0,0.1579767405001072,0.24316358695664442,0.44758005471420387,0.1579767405001072,8930e153093ffff,서현1동,분당구,41135580,0.46286517016966955,HIGH,A,42,84.0,1.0,0.24316358695664442,1.0,0.15687363990804848,0.5902633650522128,1.0,0.7882228166081148,2005009.9166666667,267878.4472181212,0.9351769011355311,7.484775044384509,0.881655226086415
8930e024d2fffff,37.35192030865937,127.11824993167718,41135665,구미1동,분당구,0.13578248843264104,0.7309825560957123,0.08591696635447886,0.6007368125922509,0.34185927345280975,0.34185927345280975,0.5658715412534705,0.1835650040541521,0.13578248843264104,0.49514692937605675,0.1835650040541521,8930e024d2fffff,구미1동,분당구,41135665,0.34185927345280975,MEDIUM,B,29,57.99999999999999,0.5658715412534705,0.13578248843264104,0.7309825560957123,0.08591696635447886,0.6007368125922509,0.32941773857092327,0.33392487646154834,550131.3333333334,155221.90607157748,0.6973860753274006,3.5441604040067083,0.4688519830972249
8930e153577ffff,37.39687765221421,127.13514816034008,41135600,이매1동,분당구,0.08265671584283166,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.2805467112355271,0.2805467112355271,0.445346941923395,0.0595819719837543,0.08265671584283166,0.026688672196834753,0.0595819719837543,8930e153577ffff,이매1동,분당구,41135600,0.2805467112355271,MEDIUM,C,15,30.0,0.445346941923395,0.08265671584283166,0.7253811600741935,0.0254376646526116,0.4260810300588985,0.15691590517948145,0.08768628233784566,286809.75,99486.15864515364,0.6929014186083786,2.882911089400793,0.31591234764973813
8930e1cd24bffff,37.44552823533957,127.16813415346179,41133530,금광1동,중원구,0.35577908539684083,0.6458428602964774,0.15773341099990665,0.5181399312956134,0.4031377374073323,0.4031377374073323,0.415141741344134,0.0441133639300515,0.35577908539684083,0.019219251547956503,0.0441133639300515,8930e1cd24bffff,금광1동,중원구,41133530,0.4031377374073323,MEDIUM,B,36,72.0,0.415141741344134,0.35577908539684083,0.6458428602964774,0.15773341099990665,0.5181399312956134,0.12220070954371051,0.08670596231746557,233817.5,386026.54505053966,0.6292205131434933,0.6057031647121262,0.31928812939045703
8930e026a87ffff,37.365249833300766,127.0696265924734,41135680,운중동,분당구,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.34365185828235756,0.34365185828235756,0.584286316426875,0.0036784442870881,0.011732585289699737,0.6171160979681423,0.0036784442870881,8930e026a87ffff,운중동,분당구,41135680,0.34365185828235756,MEDIUM,B,30,60.0,0.584286316426875,0.011732585289699737,0.8375340736275518,0.007408907915031424,0.8553980536354453,0.25769908480145476,0.19649007050251086,440653.8333333333,25077.651545035947,0.7826946264788317,17.571574935634654,0.43580383894434366
8930e1514cbffff,37.345366196113645,127.13603153349464,41135670,구미동,분당구,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.3326673998045227,0.3326673998045227,0.8408681666861282,0.1484251853421199,0.20340902187048646,0.4509435867356975,0.1484251853421199,8930e1514cbffff,구미동,분당구,41135670,0.3326673998045227,MEDIUM,B,27,54.0,0.8408681666861282,0.20340902187048646,0.8226652114625687,0.11498694548889625,0.18040801941324155,0.5253918956605589,0.5075842756479702,849283.0833333334,226170.81096786828,0.7707901401050359,3.755051678414814,0.7756944353999815
8930e1c9b77ffff,37.40907428300417,127.1178294959309,41135655,삼평동,분당구,0.315303741908038,0.9708712279871622,0.17061828319076075,0.4176179607530261,0.458371381575248,0.458371381575248,0.9390515201461068,0.6948413471255126,0.315303741908038,0.46236449767104876,0.6948413471255126,8930e1c9b77ffff,삼평동,분당구,41135655,0.458371381575248,HIGH,A,40,80.0,0.9390515201461068,0.315303741908038,0.9708712279871622,0.17061828319076075,0.4176179607530261,0.597983851633943,0.4061933104424549,960093.6666666666,343562.7198350849,0.8894486147519135,2.7945222552887157,0.8236140744766111
