lot_id,lot_name,lot_class,lot_subtype,address_road,address_jibun,lat,lon,ADM_NM,GU_NM,CSV_ADMI_CD,h3_index,nearest_h3_m,capacity_num,avg_monthly_entries,parking_candidate_score,parking_candidate_score_confidence,parking_site_score,Ds,demand_grade,delivery_zone,constraint_score,drone_score,robot_score,service_priority_score,covered_cell_count,covered_priority_cell_count,covered_priority_ratio,catchment_mean_Ds,catchment_total_Ds,catchment_max_Ds,catchment_mean_service_priority,demand_context_score,constraint_context_score,zone_score,corporate_context_score,candidate_score_primary,candidate_score_conservative,candidate_score_for_ranking,candidate_rank,candidate_percentile,candidate_grade,airspace_review_required,candidate_reason,risk_note,nb10_candidate_reason,nb10_risk_note
205-1-000048,중상57-58,공영,노상,경기도 성남시 중원구 둔촌대로258,None,37.428811,127.148061,하대원동,중원구,41133660,8930e152013ffff,0.0,15,756.6571428571428,0.2967,1.0,0.2967,0.2609272515073311,C,부적합,0.6639931417946792,0.5410687170867202,0.27672875203775366,0.3621370645662018,57,0.0,0.0,0.31834345457146757,18.145576910573652,0.5129422940779669,0.38343186765045895,0.34508656039357843,0.6639931417946792,0.0,0.07533531559581219,0.36472034736621284,0.36472034736621284,0.36472034736621284,147,14.6,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000025,중상22-23,공영,노상,경기도 성남시 중원구 산성대로350,None,37.443767,127.15535,중앙동,중원구,41133525,8930e152573ffff,0.0,17,1038.6666666666667,0.2642,1.0,0.2642,0.30288367892621654,C,부적합,0.6408691943914293,0.5348952976985233,0.3974268931023895,0.4029963883317585,57,0.0,0.0,0.3425231858155165,19.52382159148444,0.6379810132478028,0.39849040834079547,0.38999797301895645,0.6408691943914293,0.0,0.02829231432815784,0.36418120487089994,0.36418120487089994,0.36418120487089994,148,14.0,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000038,중상38-39,공영,노상,경기도 성남시 중원구 둔촌대로410,None,37.432881,127.162491,상대원1동,중원구,41133570,8930e1521cbffff,0.0,19,561.3714285714286,0.3648,1.0,0.3648,0.2265850361917555,D,부적합,0.6770342437439011,0.5549101027824539,0.3787007721429335,0.37192195668873557,59,0.0,0.0,0.2613253247654663,15.418194161162514,0.4031377374073323,0.3624588208719593,0.2507106159826802,0.6770342437439011,0.0,0.3141489290422145,0.3639147229820241,0.3639147229820241,0.3639147229820241,149,13.5,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000018,중상88,공영,노상,경기도 성남시 중원구 광명로 351,None,37.446375,127.16474,금광2동,중원구,41133540,8930e1cd25bffff,0.0,12,705.6857142857143,0.2687,1.0,0.2687,0.37356612814517376,B,부적합,0.6798733107531736,0.5891405261205298,0.31820489614496084,0.43794492103650573,60,0.0,0.0,0.31007000834483434,18.60420050069006,0.4031377374073323,0.38689296760982866,0.35023956141749263,0.6798733107531736,0.0,0.0704763692597366,0.3632509926474026,0.3632509926474026,0.3632509926474026,150,12.9,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
204-1-000010,수상3,공영,노상,경기도 성남시 수정구 산성대로 431,None,37.450477,127.158994,단대동,수정구,41131590,8930e152533ffff,0.0,7,,0.2725,0.6,0.2725,0.28434893207380113,C,부적합,0.683794606654879,0.5671524943220624,0.3767071256053973,0.40180181756701183,60,0.0,0.0,0.3091025183791575,18.546151102749448,0.6379810132478028,0.38344847003214255,0.3483785189379831,0.683794606654879,0.0,0.03686573478769389,0.36284942003139853,0.36284942003139853,0.36284942003139853,151,12.3,D,False,"노상 공영주차장, 주차면수 적음, 입출차 데이터 없음, 단시간 운영",입출차 데이터 미확보; 주차면수 부족/미확인; 노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
204-1-000001,수상4,공영,노상,경기도 성남시 수정구 산성대로 415,None,37.449054,127.158354,단대동,수정구,41131590,8930e152533ffff,0.0,14,865.9714285714285,0.2602,1.0,0.2602,0.28434893207380113,C,부적합,0.683794606654879,0.5671524943220624,0.3767071256053973,0.40180181756701183,58,0.0,0.0,0.32052891149984325,18.590676866990908,0.6379810132478028,0.3897761275136043,0.35621657689431163,0.683794606654879,0.0,0.03686573478769389,0.36251774031611356,0.36251774031611356,0.36251774031611356,152,11.7,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
204-1-000008,수상1-2,공영,노상,경기도 성남시 수정구 산성대로 451,None,37.453351,127.159145,단대동,수정구,41131590,8930e1525afffff,0.0,7,,0.2725,0.6,0.2725,0.28434893207380113,C,부적합,0.724745944328519,0.5889022899066904,0.3776163040185309,0.4095960817042583,60,0.0,0.0,0.29035345001523105,17.421207000913864,0.46287014847446417,0.37585002348977736,0.31231322222755686,0.724745944328519,0.0,0.03686573478769389,0.36046440060115936,0.36046440060115936,0.36046440060115936,153,11.1,D,False,"노상 공영주차장, 주차면수 적음, 입출차 데이터 없음, 단시간 운영",입출차 데이터 미확보; 주차면수 부족/미확인; 노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000041,중상41-1,공영,노상,경기도 성남시 중원구 둔촌대로484,None,37.431276,127.170632,상대원1동,중원구,41133570,8930e15210bffff,0.0,10,592.4857142857143,0.2662,1.0,0.2662,0.2265850361917555,D,부적합,0.8037186812965289,0.662051654415372,0.24960225609443393,0.38360179655055693,56,0.0,0.0,0.2448874914136816,13.71369951916617,0.32730044366975636,0.36661868544054943,0.20324738720340702,0.8037186812965289,0.0,0.3141489290422145,0.3543237022974354,0.3543237022974354,0.3543237022974354,154,10.5,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000042,중상79상-중,공영,노상,경기도 성남시 중원구 금빛로 2번길,None,37.443671,127.172221,금광1동,중원구,41133530,8930e1521b3ffff,0.0,135,1164.7714285714285,0.4948,1.0,0.4948,0.4031377374073323,B,부적합,0.47718262173194836,0.3906628774205185,0.2625893750318732,0.37066186393685563,58,0.0,0.0,0.29078738218215616,16.865668166565058,0.4031377374073323,0.38487189393210924,0.3003185979049293,0.47718262173194836,0.0,0.04411336393005158,0.35031283289621495,0.35031283289621495,0.35031283289621495,155,9.9,D,False,"노상 공영주차장, 주차면수 큼, 면당 입출차 낮음, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",이상 없음
205-1-000019,중상89,공영,노상,경기도 성남시 중원구 광명로 335,None,37.445631,127.162621,금광2동,중원구,41133540,8930e15252fffff,0.0,13,1001.0571428571428,0.2119,1.0,0.2119,0.37356612814517376,B,부적합,0.690613057800238,0.5890181682662539,0.3767071256053973,0.44960254167959646,57,0.0,0.0,0.31368534841394696,17.880064859594977,0.4031377374073323,0.3863437938449342,0.33643459790558716,0.690613057800238,0.0,0.0704763692597366,0.3469041921800018,0.3469041921800018,0.3469041921800018,156,9.4,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000044,중상83,공영,노상,경기도 성남시 중원구 순환로233,None,37.444074,127.178536,상대원1동,중원구,41133570,8930e152cd3ffff,0.0,22,,0.2804,0.6,0.2804,0.2265850361917555,D,부적합,0.6934607382154248,0.5542743108532537,0.3268333286163939,0.36132594080820757,57,0.0,0.0,0.2584968268281926,14.734319129206977,0.4031377374073323,0.3759786443347627,0.23392748398832963,0.6934607382154248,0.0,0.3141489290422145,0.3410472504018822,0.3410472504018822,0.3410472504018822,157,8.8,D,False,"노상 공영주차장, 주차면수 적음, 입출차 데이터 없음, 단시간 운영",입출차 데이터 미확보; 노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
204-1-000012,산성대로589,공영,노상,경기도 성남시 수정구 산성대로 589,None,37.462437,127.168351,은행2동,중원구,41133560,8930e1cd287ffff,0.0,24,1194.1142857142856,0.3038,1.0,0.3038,0.28440447622504966,C,부적합,0.691760693358933,0.5517141736544658,0.3548261280363172,0.3920472006875988,55,0.0,0.0,0.2771752766379369,15.24464021508653,0.46287014847446417,0.3812144018289945,0.2563920504939136,0.691760693358933,0.0,0.0007123121116385898,0.33866300661818494,0.33866300661818494,0.33866300661818494,158,8.2,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000058,중상44-46,공영,노상,경기도 성남시 중원구 둔촌대로331,None,37.43101,127.154592,하대원동,중원구,41133660,8930e1520abffff,0.0,19,293.0285714285714,0.4093,1.0,0.4093,0.2609272515073311,C,부적합,0.5273556380736126,0.41876495584387474,0.2126996779538535,0.3065249333144258,58,0.0,0.0,0.2818571895659093,16.34771699482274,0.5129422940779669,0.36690895441420784,0.28353466881029316,0.5273556380736126,0.0,0.07533531559581219,0.33716780938179636,0.33716780938179636,0.33716780938179636,159,7.6,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 중간, 단시간 운영",노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음
204-1-000011,수상20,공영,노상,경기도 성남시 수정구 산성대로 478,None,37.453387,127.16023,금광2동,중원구,41133540,8930e1cd2dbffff,0.0,35,1770.142857142857,0.3073,1.0,0.3073,0.37356612814517376,B,부적합,0.5889060796000086,0.47440773697513344,0.36058255478204493,0.40626397656303387,59,0.0,0.0,0.28779114667535166,16.979677653845748,0.46287014847446417,0.3767065682342157,0.3010358642170189,0.5889060796000086,0.0,0.0704763692597366,0.3329378908389456,0.3329378908389456,0.3329378908389456,160,7.0,D,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000052,중상70-71,공영,노상,경기도 성남시 중원구 산성대로586,None,37.461744,127.168526,은행2동,중원구,41133560,8930e1cd287ffff,0.0,14,1081.3333333333333,0.2117,1.0,0.2117,0.28440447622504966,C,부적합,0.691760693358933,0.5517141736544658,0.3548261280363172,0.3920472006875988,57,0.0,0.0,0.2789921978123773,15.902555275305506,0.46287014847446417,0.3817250833197475,0.2719955689430565,0.691760693358933,0.0,0.0007123121116385898,0.32109923807538493,0.32109923807538493,0.32109923807538493,161,6.4,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000016,중상31,공영,노상,경기도 성남시 중원구 산성대로 464,None,37.453062,127.160916,금광2동,중원구,41133540,8930e1cd2dbffff,0.0,10,613.8571428571429,0.2594,1.0,0.2594,0.37356612814517376,B,부적합,0.5889060796000086,0.47440773697513344,0.36058255478204493,0.40626397656303387,57,0.0,0.0,0.28625120378785696,16.316318615907846,0.4031377374073323,0.3753801682755669,0.28547844058147015,0.5889060796000086,0.0,0.0704763692597366,0.31551779256650353,0.31551779256650353,0.31551779256650353,162,5.8,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
204-1-000009,수상2,공영,노상,경기도 성남시 수정구 산성대로 478,None,37.454261,127.160291,금광2동,중원구,41133540,8930e1cd2dbffff,0.0,31,2069.8571428571427,0.2541,1.0,0.2541,0.37356612814517376,B,부적합,0.5889060796000086,0.47440773697513344,0.36058255478204493,0.40626397656303387,57,0.0,0.0,0.28341970133912137,16.154922976329917,0.46287014847446417,0.3743239361134433,0.28021921029717034,0.5889060796000086,0.0,0.0704763692597366,0.3123520619669986,0.3123520619669986,0.3123520619669986,163,5.3,D,False,"노상 공영주차장, 주차면수 중간, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000062,중상43,공영,노상,경기도 성남시 중원구 둔촌대로 365-379번길,None,37.432441,127.157391,하대원동,중원구,41133660,8930e1520afffff,0.0,20,628.7142857142857,0.3594,1.0,0.3594,0.2609272515073311,C,부적합,0.47614996314215197,0.416976095880429,0.2126996779538535,0.3058988323272198,59,0.0,0.0,0.27687337778174054,16.335529289122693,0.5129422940779669,0.3662115091354955,0.28027552540695166,0.47614996314215197,0.0,0.07533531559581219,0.3107506904577617,0.3107506904577617,0.3107506904577617,164,4.7,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000057,중상70-7-8,공영,노상,경기도 성남시 중원구 산성대로570,None,37.460791,127.167258,양지동,수정구,41131610,8930e1cd283ffff,0.0,14,1884.3333333333333,0.101,1.0,0.101,0.22666966419906892,D,부적합,0.7141005880248942,0.5782121174763117,0.3548261280363172,0.37534081561355354,57,0.0,0.0,0.27924448289993775,15.916935525296452,0.46287014847446417,0.38017022557500096,0.272464163054062,0.7141005880248942,0.0,0.0,0.2991376040751452,0.2991376040751452,0.2991376040751452,165,4.1,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000059,중상60-63,공영,노상,경기도 성남시 중원구 둔촌대로352,None,37.431331,127.157281,하대원동,중원구,41133660,8930e1520afffff,0.0,14,,0.276,0.6,0.276,0.2609272515073311,C,부적합,0.47614996314215197,0.416976095880429,0.2126996779538535,0.3058988323272198,57,0.0,0.0,0.2738950534658838,15.612018047555374,0.5129422940779669,0.3653643989799305,0.26252813728941377,0.47614996314215197,0.0,0.07533531559581219,0.28368910461662344,0.28368910461662344,0.28368910461662344,166,3.5,D,False,"노상 공영주차장, 주차면수 적음, 입출차 데이터 없음, 단시간 운영",입출차 데이터 미확보; 노상 유형(도로점용),"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
204-1-000007,수상1,공영,노상,경기도 성남시 수정구 산성대로 465,None,37.453387,127.16023,금광2동,중원구,41133540,8930e1cd2dbffff,0.0,10,1095.857142857143,0.1075,1.0,0.1075,0.37356612814517376,B,부적합,0.5889060796000086,0.47440773697513344,0.36058255478204493,0.40626397656303387,59,0.0,0.0,0.28779114667535166,16.979677653845748,0.46287014847446417,0.3767065682342157,0.3010358642170189,0.5889060796000086,0.0,0.0704763692597366,0.28298789083894554,0.28298789083894554,0.28298789083894554,167,2.9,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",주차 후보 점수 낮음
205-1-000054,중상70-2,공영,노상,경기도 성남시 중원구 산성대로500,None,37.455716,127.16269,은행2동,중원구,41133560,8930e1cd2c3ffff,0.0,22,1740.3714285714286,0.2102,1.0,0.2102,0.28440447622504966,C,부적합,0.49121149389203944,0.4102206245975498,0.36058255478204493,0.34367574386682376,57,0.0,0.0,0.27391918393823267,15.61339348447926,0.37356612814517376,0.3724929291791613,0.2625729572086084,0.49121149389203944,0.0,0.0007123121116385898,0.2672890241016047,0.2672890241016047,0.2672890241016047,168,2.3,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000056,중상70-6,공영,노상,경기도 성남시 중원구 산성대로550,None,37.459434,127.16589,은행2동,중원구,41133560,8930e1cd28bffff,0.0,14,1164.9142857142858,0.1929,1.0,0.1929,0.28440447622504966,C,부적합,0.5167060820624076,0.43533088096298567,0.3548261280363172,0.35131304824558074,56,0.0,0.0,0.2736808786342146,15.326129203516018,0.46287014847446417,0.37597195299215463,0.256093028990228,0.5167060820624076,0.0,0.0007123121116385898,0.2670696962677636,0.2670696962677636,0.2670696962677636,169,1.8,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000053,중상70-1,공영,노상,경기도 성남시 중원구 산성대로494,None,37.455309,127.162341,은행2동,중원구,41133560,8930e1cd2c3ffff,0.0,18,1417.2571428571428,0.2092,1.0,0.2092,0.28440447622504966,C,부적합,0.49121149389203944,0.4102206245975498,0.36058255478204493,0.34367574386682376,56,0.0,0.0,0.27310741171375086,15.294015055970048,0.37356612814517376,0.3720165464087523,0.2550405224815875,0.49121149389203944,0.0,0.0007123121116385898,0.2644026719471474,0.2644026719471474,0.2644026719471474,170,1.2,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
205-1-000055,중상70-4-5,공영,노상,경기도 성남시 중원구 산성대로540,None,37.458714,127.165251,은행2동,중원구,41133560,8930e1cd28bffff,0.0,10,1156.0285714285715,0.0988,1.0,0.0988,0.28440447622504966,C,부적합,0.5167060820624076,0.43533088096298567,0.3548261280363172,0.35131304824558074,58,0.0,0.0,0.27552677061200387,15.980552695496224,0.46287014847446417,0.3766750435870564,0.27163690720228606,0.5167060820624076,0.0,0.0007123121116385898,0.24898505364198395,0.24898505364198395,0.24898505364198395,171,0.6,D,False,"노상 공영주차장, 주차면수 적음, 면당 입출차 높음, 단시간 운영",노상 유형(도로점용); 회전율 높아 포화 가능성,"종합 점수 낮음, 추가 검토 필요",수요권역 낮음 | 주차 후보 점수 낮음
