h3_index,lat,lon,CSV_ADMI_CD,ADM_NM,GU_NM,delivery_demand_index,flow_pop_index,urgency,score_airspace,score_obstacle,score_noise,score_terrain,score_weather,composite_score,tall_bldg_count,total_bldg_count,avg_slope,terrain_zone,Hr,Fp,Cc,Od,Ds_v2,Ec,Od_v2,Ds_v3,Ra,total_walk_length,robot_walk_length,n_crossings,avg_robot_weight,score_construction,score_protected,composite_6layer,composite_v3
8930e152e03ffff,37.423098045286295,127.18722054623773,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3830630993547871,9182.4,2754.7,10,0.3,1.0,0.6,0.0,0.057459464903218065
8930e1c8a3bffff,37.45145410411753,127.12140622863762,41131540,태평1동,수정구,0.0915769108572866,0.1623178069514097,0.1198732692949358,0.0,0.9125,0.9057250599931436,1.0,0.8,0.0,1,56,,Unknown,0.4513026426370343,0.1510170423181063,0.0915769108572866,0.0915769108572866,0.2143546632564158,0.052128693806119,0.1865167677077737,0.199747705211727,0.5029264212855304,6871.1,3757.2,70,0.5914,1.0,0.6,0.0,0.07543896319282957
8930e026cdbffff,37.38829891902365,127.04537941421306,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4786605808217464,5113.4,2722.8,10,0.46,0.7,0.6,0.0,0.07179908712326195
8930e1c9dcbffff,37.44126762208264,127.08908642691796,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.0,0.0,0.0,0,0.0,0.5,0.6,0.0,0.0
8930e152333ffff,37.417685100945874,127.17363526491113,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.993143640726774,1.0,0.8,0.0,0,4,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.3787958240694579,965.9,409.7,6,0.4,1.0,0.6,0.0,0.05681937361041868
8930e024997ffff,37.350177319134815,127.12072193376552,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,0.5625,0.9520054850874186,1.0,0.8,0.4284024682893383,5,33,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,0.700120369197831,11594.4,9463.6,58,0.5931,1.0,0.6,0.257041480973603,0.3235033142072372
8930e1c9237ffff,37.40523784450924,127.04678868519017,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.5450047916431328,1906.0,1334.2,2,0.7,0.5,0.6,0.0,0.08175071874646991
8930e026b0fffff,37.363695702941584,127.09305474568777,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.8817278025368529,1.0,0.8,0.0,0,69,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.5401514048310756,4864.4,3133.3,24,0.5833,0.7,0.6,0.0,0.08102271072466134
8930e1536c3ffff,37.37259026882749,127.10165735928912,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.8131642098045937,1.0,0.8,0.0,0,109,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.3778306212119561,2002.5,812.9,18,0.4444,0.7,0.6,0.0,0.05667459318179341
8930e026bd3ffff,37.36675589276759,127.08022181744565,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.6070607257309412,8683.0,6078.1,8,0.7,0.7,0.6,0.0,0.09105910885964118
8930e1c886fffff,37.463841436072734,127.12507589676277,41131620,복정동,수정구,0.1169695747533441,0.1752065572430349,0.1402643677492204,0.0,0.825,0.9040109701748372,1.0,0.8,0.0,2,58,,Unknown,0.3983565225511252,0.1664261426881347,0.1169695747533441,0.1169695747533441,0.2137498010763761,0.203764487421365,0.2129345407106131,0.228961352716942,0.5826816413335137,21459.3,9711.4,56,0.725,0.7,0.6,0.0,0.08740224620002705
8930e026147ffff,37.37658046372363,127.03655686346973,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.570947569481239,4739.2,3317.4,2,0.7,0.7,0.6,0.33599999999999997,0.3712421354221858
8930e1cd2d3ffff,37.45641046090719,127.16118555252768,41131610,양지동,수정구,0.0413673771528296,0.0497798714423575,0.0447323748686408,0.0,0.7375,0.5032051282051282,1.0,0.8,0.0,3,468,,Unknown,0.1411896535624241,0.0466749071445191,0.0413673771528296,0.0413673771528296,0.0726409425736303,0.0028229364954274,0.0603177039367661,0.0625181131396761,0.5180186801430405,11920.2,5868.0,242,0.5074,1.0,0.6,0.0,0.07770280202145607
8930e1504d3ffff,37.39705993114108,127.15613982582153,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.5508595714224401,2545.4,1781.8,2,0.7,1.0,0.6,0.0,0.08262893571336602
8930e15222bffff,37.40553751411011,127.15686006281588,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,0.9125,0.8577305450805621,1.0,0.8,0.0,1,84,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.4736235861911894,4700.7,2492.6,74,0.527,1.0,0.6,0.0,0.0710435379286784
8930e1530d7ffff,37.382990567838,127.12087035141458,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.3,0.914295509084676,1.0,0.8,0.0,8,58,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.6780277894662888,17849.6,12089.0,234,0.741,1.0,0.6,0.0,0.10170416841994333
8930e024d73ffff,37.34867601506679,127.110120500582,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,0.3,0.6623243057936234,1.0,0.8,0.1589578333904696,11,208,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,0.736276845633913,20042.2,14913.2,236,0.7949,1.0,0.6,0.09537470003428179,0.19151002187422647
8930e1535bbffff,37.40601352022807,127.13067775661544,41135630,야탑2동,분당구,0.092904324994784,0.0682464174281091,0.083041161968114,0.0,1.0,0.8405896468974974,1.0,0.8,0.0,0,93,,Unknown,0.1182183210383789,0.0652205241249644,0.092904324994784,0.092904324994784,0.0935775735904075,0.0894165277114273,0.3240541784974292,0.1276709824004442,0.5509967225850415,12295.4,6689.3,154,0.5948,1.0,0.6,0.0,0.08264950838775623
8930e15311bffff,37.387080066041214,127.1448046487148,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.472001555935307,4086.7,2195.9,56,0.5357,1.0,0.6,0.0,0.07080023339029605
8930e024db7ffff,37.36279709496519,127.11130932489549,41135545,정자동,분당구,0.143609808465298,0.2071475318499021,0.1690248978191396,0.0,1.0,0.7685978745286252,1.0,0.8,0.0,0,135,,Unknown,0.2173872443738911,0.2080913249989688,0.143609808465298,0.143609808465298,0.1818634183712936,0.0868897907433371,0.3520834932085028,0.1948775199162689,0.7045475735514488,17507.0,12766.3,334,0.7126,0.3,0.6,0.0,0.10568213603271732
8930e1cd28fffff,37.45966205397769,127.16933833149513,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,0.9125,0.6606102159753169,1.0,0.8,0.0,1,199,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.0319928724043835,0.176137671705932,0.1931053253575761,0.5426929314951933,9004.7,5242.5,158,0.5709,1.0,0.6,0.0,0.08140393972427899
8930e026103ffff,37.38222590788924,127.03702562586774,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.33599999999999997,0.28559999999999997
8930e1c9bbbffff,37.41820792457048,127.11335731158952,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.921151868357902,1.0,0.8,0.0,0,46,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4389505346699059,2805.0,1402.5,8,0.5,0.5,0.6,0.0,0.06584258020048589
8930e152123ffff,37.43572767662649,127.17779871436096,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,0.3,0.7960233116215288,1.0,0.8,0.0,13,132,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.4456463690777458,5189.9,2457.5,40,0.45,0.5,0.6,0.0,0.06684695536166187
8930e15226fffff,37.39988575263096,127.15637988331638,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.4254705354651755,1332.9,666.4,6,0.5,1.0,0.6,0.0,0.06382058031977632
8930e152607ffff,37.4212237101072,127.1345863785804,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.9125,0.8628728145354816,1.0,0.8,0.0,1,81,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.4115061235780782,1967.0,915.5,18,0.4889,1.0,0.6,0.0,0.06172591853671173
8930e1534b3ffff,37.401258467321504,127.11192901771744,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.3,0.9057250599931436,1.0,0.8,0.0,14,69,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,0.5635792412994499,18711.7,8666.8,220,0.7745,0.3,0.6,0.0,0.08453688619491749
8930e1cd66bffff,37.45815315879157,127.15870878648512,41131590,단대동,수정구,0.0417256679489965,0.0842084357904579,0.0587187750855811,0.0,0.825,0.5034129692832765,1.0,0.8,0.0,2,293,,Unknown,0.2040339901017835,0.0763800928065665,0.0417256679489965,0.0417256679489965,0.0990817708092251,0.0163568094227152,0.0900353004374184,0.0914063066267142,0.5085176727623151,8361.6,4454.5,202,0.5139,1.0,0.6,0.0,0.07627765091434725
8930e0269c3ffff,37.38478110471105,127.08434956056377,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9794309221803222,1.0,0.8,0.0,0,12,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.0,0.0
8930e026ea7ffff,37.377858967675415,127.06021098143349,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.9777168323620158,1.0,0.8,0.0,0,13,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4778979480000326,2739.9,1559.6,6,0.5333,0.7,0.6,0.0,0.07168469220000488
8930e1c9ab3ffff,37.41344859097216,127.09461234876916,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.3,0.9880013712718546,1.0,0.8,0.0,8,15,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4622752659445233,2569.0,1399.0,12,0.5333,0.5,0.6,0.0,0.0693412898916785
8930e15201bffff,37.426639684993525,127.14815944543848,41133660,하대원동,중원구,0.089748363864971,0.1148785912461475,0.0998004548174416,0.0,0.5625,0.6846074734316077,1.0,0.8,0.0,5,189,,Unknown,0.2174806237743953,0.1097736590937682,0.089748363864971,0.089748363864971,0.1330743656449976,0.1161222087555664,0.2195341877062389,0.1504291304423957,0.5274471205747175,22878.3,7623.5,68,0.4294,0.3,0.6,0.0,0.07911706808620762
8930e1c9d07ffff,37.44560505583895,127.09993564637902,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,0.9057250599931436,1.0,0.8,0.0,0,55,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.4590027845014576,3983.9,2056.5,24,0.525,1.0,0.6,0.0,0.06885041767521864
8930e152ec7ffff,37.42375960037799,127.1820271104164,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,0.950291395269112,1.0,0.8,0.0,0,29,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.4669465394928875,13344.5,5072.5,42,0.3286,1.0,0.6,0.0,0.07004198092393313
8930e1c9823ffff,37.42517350516314,127.1034595360827,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,0.825,0.8148782996229001,1.0,0.8,0.0,2,110,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4291570772177882,3551.4,1672.4,26,0.4385,0.5,0.6,0.0,0.06437356158266823
8930e1533abffff,37.37229155685025,127.14879370488336,41135510,분당동,분당구,0.0352251358978095,0.151264084629794,0.0816407153906033,0.0,0.9125,0.9314364072677408,1.0,0.8,0.0,1,41,,Unknown,0.283406480530395,0.1397587607511954,0.0352251358978095,0.0352251358978095,0.1358129455009316,0.0551713760440734,0.0844908295602793,0.1295562991052563,0.5392288774348656,10642.1,5851.7,136,0.525,1.0,0.6,0.0,0.08088433161522983
8930e026c17ffff,37.392632509936746,127.0562083801771,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.7375,0.8594446348988686,1.0,0.8,0.0,3,85,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4995678330525468,8370.2,4326.5,70,0.4629,0.7,0.6,0.0,0.07493517495788202
8930e0268bbffff,37.38327349685045,127.0737505335526,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,0.9125,0.9348645869043536,1.0,0.8,0.0,1,39,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.4742859875885005,9022.7,4170.2,18,0.5111,0.7,0.6,0.0,0.07114289813827507
8930e1c99abffff,37.436242658453885,127.1174997958418,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.6751179779489905,3328.7,3012.2,10,0.86,0.5,0.6,0.0,0.10126769669234857
8930e1c9e8fffff,37.42172459035403,127.07434821397624,41131650,시흥동,수정구,0.1287571319758471,0.268369406110957,0.1846020416298911,0.0,1.0,0.9691463832704832,1.0,0.8,0.0,0,18,,Unknown,0.0966476795218974,0.261308367454804,0.1287571319758471,0.1287571319758471,0.1522621051094014,0.3081515232711472,0.1828140587829023,0.1912274332382693,0.4861951154927925,3683.5,2094.5,4,0.5,0.5,0.6,0.0,0.07292926732391887
8930e1cd3dbffff,37.46117029931075,127.17997043656464,41133560,은행2동,중원구,0.1344689082617625,0.1276370413956344,0.1317361615153112,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.4359884209543375,0.1219760661493637,0.1344689082617625,0.1344689082617625,0.2218015515414353,0.0319928724043835,0.176137671705932,0.1931053253575761,0.5615623217521564,3714.2,2600.0,14,0.7,1.0,0.6,0.0,0.08423434826282346
8930e1532a3ffff,37.36754494595803,127.1300469393307,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,0.0,0.825,0.9022968803565308,1.0,0.8,0.0,2,59,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.0217081848621454,0.0963663571483385,0.0810058858194555,0.5897433090131469,6149.0,4367.4,62,0.7484,1.0,0.6,0.0,0.08846149635197202
8930e026c97ffff,37.39893547549475,127.05149877568722,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,0.0,1.0,0.996571820363387,1.0,0.8,0.0,0,2,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.0,0.0,0.0,0,0.0,0.7,0.6,0.0,0.0
8930e1c98a3ffff,37.43148038810642,127.09874800902544,41131640,고등동,수정구,0.0919400957440941,0.1242854967661393,0.1048782561529121,0.0,1.0,0.8920123414466917,1.0,0.8,0.0,0,63,,Unknown,0.168923335512186,0.1176946116277231,0.0919400957440941,0.0919400957440941,0.1214736966454289,0.159100173110528,0.1561660655360294,0.1394027198049199,0.5158400415338451,6477.8,3729.1,46,0.4739,0.5,0.6,0.0,0.07737600623007676
8930e1c9d87ffff,37.45191115047757,127.0952226380111,41131630,신촌동,수정구,0.0012456656074338,0.0292472417708526,0.0124462960728013,0.0,1.0,0.9794309221803222,1.0,0.8,0.0,0,12,,Unknown,0.0501447380707815,0.0270611245803531,0.0012456656074338,0.0012456656074338,0.0223692520896679,0.0380312117205992,0.0146957255774691,0.0280081437359929,0.4382275746538155,1290.7,675.1,12,0.5333,1.0,0.6,0.0,0.06573413619807232
8930e152cb7ffff,37.45245193543136,127.19235669996604,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5655157174246225,4146.0,2902.2,16,0.7,0.5,0.6,0.0,0.08482735761369337
8930e024953ffff,37.33605586845313,127.11953112724795,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.9125,0.861158724717175,1.0,0.8,0.6286458690435378,1,82,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.6423520661554072,11707.0,8350.6,166,0.7108,0.3,0.6,0.11315625642783679,0.19253562788697234
8930e15319bffff,37.39339181370409,127.1400961721302,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,0.5738037504173289,5051.1,3535.8,6,0.7,1.0,0.6,0.0,0.08607056256259933
8930e153223ffff,37.36123362549345,127.13475366727812,41135540,수내3동,분당구,0.0702526849612489,0.0896260720985284,0.0780020398161607,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.1250350172751891,0.0845000198186431,0.0702526849612489,0.0702526849612489,0.0902492183697795,0.0217081848621454,0.0963663571483385,0.0810058858194555,0.5368348481940992,1013.8,709.7,2,0.7,1.0,0.6,0.48,0.48852522722911484
8930e1cd353ffff,37.457683315853465,127.18492499442712,41133570,상대원1동,중원구,0.1464882246035055,0.317823978552547,0.2150225261831221,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.5088243533476515,0.2910084552227944,0.1464882246035055,0.1464882246035055,0.2913191208815715,0.9372439985935204,0.653576087790653,0.5001906371894749,0.5505983222350594,2516.9,1761.8,6,0.7,0.5,0.6,0.0,0.08258974833525891
8930e0249dbffff,37.33954210522127,127.11458815780368,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,0.9125,0.8663009941720945,1.0,0.8,0.632399725745629,1,79,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.6445541851948081,11048.9,8040.1,86,0.5465,0.3,0.6,0.1138319506342132,0.19344028581830242
8930e026b8fffff,37.37000289386868,127.08834749685532,41135662,금곡동,분당구,0.2716677734571954,0.3057914029293038,0.2853172252460388,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.3961154169390232,0.2918124336158817,0.2716677734571954,0.2716677734571954,0.3140382315414153,0.2575278304814252,0.4062428056173739,0.3241668825882624,0.4818769415202646,1252.4,751.5,2,0.6,0.7,0.6,0.0,0.07228154122803969
8930e15048fffff,37.400306613196605,127.16428431212562,41135640,야탑3동,분당구,0.0952964136419912,0.2491020055222445,0.1568186503940925,0.0,1.0,0.9948577305450804,1.0,0.8,0.0,0,3,,Unknown,0.469978522737884,0.232590439514758,0.0952964136419912,0.0952964136419912,0.2420245528389508,0.2688061385752717,0.0755314250633105,0.2481629427903718,0.4300422553060769,4340.8,1995.8,20,0.5,1.0,0.6,0.0,0.06450633829591154
8930e1526cbffff,37.41689085975597,127.12373196049744,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,0.825,0.778882413438464,1.0,0.8,0.0,2,131,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.6538263436434348,12648.1,9085.4,228,0.7509,1.0,0.6,0.0,0.09807395154651523
8930e152377ffff,37.41203224588092,127.17315342044958,41133670,도촌동,중원구,0.1258360805453779,0.2006614114125326,0.1557662128922398,0.0,1.0,1.0,1.0,0.8,0.0,0,0,,Unknown,0.282659445326361,0.1929170348690428,0.1258360805453779,0.1258360805453779,0.189653328560589,0.1745603382005516,0.2850510321540941,0.2120852068776988,0.4868442405093177,13508.1,5569.5,8,0.5,1.0,0.6,0.0,0.07302663607639764
8930e153093ffff,37.38864022136622,127.1213470727658,41135580,서현1동,분당구,0.9968130393916228,0.6447023797590359,0.855968775538588,0.0,0.3,0.9520054850874186,1.0,0.8,0.0,10,38,,Unknown,0.3879914090951536,0.6379679208477442,0.9968130393916228,0.9968130393916228,0.7244552706667124,0.6063353609372737,0.898837387767631,0.6800467246742612,0.6992646848854364,15195.2,11503.5,174,0.6908,1.0,0.6,0.0,0.10488970273281545
8930e024d2fffff,37.35192030572759,127.11824990891245,41135665,구미1동,분당구,0.3151374004709809,0.2235613294144668,0.2785069720483753,1.0,0.65,0.9245800479945148,1.0,0.8,0.4807816249571477,4,48,,Unknown,0.2080493043234662,0.2212685070153227,0.3151374004709809,0.3151374004709809,0.2595437482628119,0.3577852268197078,0.2730987644846903,0.2718153676147724,0.7010015887187098,12807.6,10224.6,122,0.6541,1.0,0.6,0.28846897497428864,0.3503488670359518
8930e153577ffff,37.3968776493054,127.13514813755047,41135600,이매1동,분당구,0.1032687369307485,0.2296300483595816,0.1538132615022818,0.0,0.9125,0.703462461432979,1.0,0.8,0.0,1,174,,Unknown,0.145298347184611,0.2137762129782459,0.1032687369307485,0.1032687369307485,0.1435044890187816,0.1127216936242304,0.1246450771237817,0.140974677071365,0.4513630979252511,11405.6,4378.1,84,0.519,1.0,0.6,0.0,0.06770446468878766
8930e1cd24bffff,37.44552823245763,127.16813413064028,41133530,금광1동,중원구,0.0932983234690339,0.1457818178067272,0.1142917212041112,0.0,0.7375,0.700034281796366,1.0,0.8,0.0,3,178,,Unknown,0.1917079092352227,0.1347705732537219,0.0932983234690339,0.0932983234690339,0.1331892616450625,0.017625238391304,0.1151101220167293,0.114332322634127,0.4393340611395713,6566.1,2891.9,58,0.4103,1.0,0.6,0.0,0.0659001091709357
8930e026a87ffff,37.365249830368754,127.06962656971962,41135680,운중동,분당구,0.2059581325868684,0.3036603248464614,0.2450390094907056,1.0,0.9125,0.8200205690778195,1.0,0.8,0.5986150154268083,1,106,,Unknown,0.2067419927164067,0.2916803098533317,0.2059581325868684,0.2059581325868684,0.2276238349423457,0.2209674265773783,0.3438914895249789,0.2469903954113642,0.6532873908540758,11553.3,8490.9,154,0.7701,0.7,0.6,0.25141830647925945,0.3116986691354819
8930e1514cbffff,37.34536619318118,127.13603151072658,41135670,구미동,분당구,0.4625237494876398,0.3638099021031401,0.4230382105338399,1.0,1.0,1.0,1.0,0.8,0.8,0,0,,Unknown,0.4201139228686152,0.3347497094445013,0.4625237494876398,0.4625237494876398,0.4178572914911478,0.3011957405091735,0.3673163993553833,0.3798197805087242,0.5460526931796215,2020.5,1414.3,4,0.7,0.3,0.6,0.144,0.2043079039769432
8930e1c9b77ffff,37.40907428009868,127.11782947314204,41135655,삼평동,분당구,0.4465934301776538,1.0,0.6679560581065923,0.0,0.825,0.9297223174494345,1.0,0.8,0.0,2,43,,Unknown,0.184330936595387,1.0,0.4465934301776538,0.4465934301776538,0.5062663245585604,1.0,0.7124932852428824,0.6422754129708099,0.5206254346110062,19187.9,7299.8,62,0.5129,0.3,0.6,0.0,0.07809381519165093
