tm,stn,wd,ws,ta,rn,source_station,chunk_start,chunk_end,vis,dt
202503191500,119,27.0,3.8,5.8,0.0,수원(119),202503040000,202504032359,,2025-03-19 15:00:00
202503191600,119,27.0,3.2,5.6,0.0,수원(119),202503040000,202504032359,,2025-03-19 16:00:00
202503191700,119,27.0,3.6,5.5,0.0,수원(119),202503040000,202504032359,,2025-03-19 17:00:00
202503191800,119,25.0,4.1,4.1,0.0,수원(119),202503040000,202504032359,,2025-03-19 18:00:00
202503191900,119,29.0,3.2,3.0,0.0,수원(119),202503040000,202504032359,,2025-03-19 19:00:00
202503192000,119,27.0,2.4,2.4,0.0,수원(119),202503040000,202504032359,,2025-03-19 20:00:00
202503192100,119,25.0,1.3,1.3,0.0,수원(119),202503040000,202504032359,,2025-03-19 21:00:00
202503192200,119,0.0,0.2,0.5,0.0,수원(119),202503040000,202504032359,,2025-03-19 22:00:00
202503192300,119,14.0,1.6,0.7,0.0,수원(119),202503040000,202504032359,,2025-03-19 23:00:00
202503200000,119,7.0,0.7,1.2,0.0,수원(119),202503040000,202504032359,,2025-03-20 00:00:00
202503200100,119,14.0,1.8,1.5,0.0,수원(119),202503040000,202504032359,,2025-03-20 01:00:00
202503200200,119,16.0,1.6,2.0,0.0,수원(119),202503040000,202504032359,,2025-03-20 02:00:00
202503200300,119,9.0,1.3,2.0,0.0,수원(119),202503040000,202504032359,,2025-03-20 03:00:00
202503200400,119,14.0,0.6,1.1,0.0,수원(119),202503040000,202504032359,,2025-03-20 04:00:00
202503200500,119,14.0,0.7,0.2,0.0,수원(119),202503040000,202504032359,,2025-03-20 05:00:00
202503200600,119,14.0,1.2,-0.2,0.0,수원(119),202503040000,202504032359,,2025-03-20 06:00:00
202503200700,119,14.0,1.0,-0.3,0.0,수원(119),202503040000,202504032359,,2025-03-20 07:00:00
202503200800,119,11.0,1.1,1.8,0.0,수원(119),202503040000,202504032359,,2025-03-20 08:00:00
202503200900,119,14.0,2.2,4.0,0.0,수원(119),202503040000,202504032359,,2025-03-20 09:00:00
202503201000,119,14.0,3.0,6.2,0.0,수원(119),202503040000,202504032359,,2025-03-20 10:00:00
202503201100,119,16.0,2.6,8.1,0.0,수원(119),202503040000,202504032359,,2025-03-20 11:00:00
202503201200,119,20.0,3.2,10.4,0.0,수원(119),202503040000,202504032359,,2025-03-20 12:00:00
202503201300,119,23.0,4.5,12.5,0.0,수원(119),202503040000,202504032359,,2025-03-20 13:00:00
202503201400,119,23.0,4.9,14.2,0.0,수원(119),202503040000,202504032359,,2025-03-20 14:00:00
202503201500,119,23.0,4.7,14.2,0.0,수원(119),202503040000,202504032359,,2025-03-20 15:00:00
202503201600,119,23.0,4.6,14.5,0.0,수원(119),202503040000,202504032359,,2025-03-20 16:00:00
202503201700,119,23.0,4.7,14.1,0.0,수원(119),202503040000,202504032359,,2025-03-20 17:00:00
202503201800,119,23.0,3.9,12.6,0.0,수원(119),202503040000,202504032359,,2025-03-20 18:00:00
202503201900,119,25.0,2.8,10.7,0.0,수원(119),202503040000,202504032359,,2025-03-20 19:00:00
202503202000,119,25.0,3.1,9.0,0.0,수원(119),202503040000,202504032359,,2025-03-20 20:00:00
202503202100,119,23.0,2.9,8.3,0.0,수원(119),202503040000,202504032359,5.0,2025-03-20 21:00:00
202503202200,119,16.0,1.8,7.4,0.0,수원(119),202503040000,202504032359,,2025-03-20 22:00:00
202503202300,119,14.0,2.0,6.1,0.0,수원(119),202503040000,202504032359,,2025-03-20 23:00:00
202503210000,119,11.0,1.7,5.8,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 00:00:00
202503210100,119,14.0,1.8,5.6,0.0,수원(119),202503040000,202504032359,,2025-03-21 01:00:00
202503210200,119,14.0,1.8,5.5,0.0,수원(119),202503040000,202504032359,,2025-03-21 02:00:00
202503210300,119,11.0,2.0,5.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 03:00:00
202503210400,119,11.0,1.6,4.9,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 04:00:00
202503210500,119,11.0,0.9,4.9,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 05:00:00
202503210600,119,9.0,1.8,4.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 06:00:00
202503210700,119,11.0,1.4,4.6,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 07:00:00
202503210800,119,11.0,1.9,5.9,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 08:00:00
202503210900,119,16.0,3.0,8.7,0.0,수원(119),202503040000,202504032359,10.0,2025-03-21 09:00:00
202503211000,119,16.0,2.8,10.8,0.0,수원(119),202503040000,202504032359,5.0,2025-03-21 10:00:00
202503211100,119,20.0,2.9,13.7,0.0,수원(119),202503040000,202504032359,,2025-03-21 11:00:00
202503211200,119,23.0,3.0,15.1,0.0,수원(119),202503040000,202504032359,,2025-03-21 12:00:00
202503211300,119,25.0,2.9,16.8,0.0,수원(119),202503040000,202504032359,,2025-03-21 13:00:00
202503211400,119,20.0,4.0,17.5,0.0,수원(119),202503040000,202504032359,,2025-03-21 14:00:00
202503211500,119,25.0,4.1,18.0,0.0,수원(119),202503040000,202504032359,,2025-03-21 15:00:00
202503211600,119,25.0,4.9,18.1,0.0,수원(119),202503040000,202504032359,,2025-03-21 16:00:00
202503211700,119,27.0,3.6,16.5,0.0,수원(119),202503040000,202504032359,,2025-03-21 17:00:00
202503211800,119,23.0,3.3,14.6,0.0,수원(119),202503040000,202504032359,,2025-03-21 18:00:00
202503211900,119,25.0,2.4,12.5,0.0,수원(119),202503040000,202504032359,,2025-03-21 19:00:00
202503212000,119,25.0,2.3,11.1,0.0,수원(119),202503040000,202504032359,,2025-03-21 20:00:00
202503212100,119,25.0,1.3,9.7,0.0,수원(119),202503040000,202504032359,,2025-03-21 21:00:00
202503212200,119,0.0,0.1,8.1,0.0,수원(119),202503040000,202504032359,,2025-03-21 22:00:00
202503212300,119,20.0,1.6,7.9,0.0,수원(119),202503040000,202504032359,,2025-03-21 23:00:00
202503220000,119,14.0,2.3,7.4,0.0,수원(119),202503040000,202504032359,,2025-03-22 00:00:00
202503220100,119,14.0,2.4,7.1,0.0,수원(119),202503040000,202504032359,,2025-03-22 01:00:00
202503220200,119,11.0,1.7,6.4,0.0,수원(119),202503040000,202504032359,,2025-03-22 02:00:00
202503220300,119,11.0,1.8,5.6,0.0,수원(119),202503040000,202504032359,10.0,2025-03-22 03:00:00
202503220400,119,14.0,1.4,5.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-22 04:00:00
202503220500,119,11.0,1.3,5.5,0.0,수원(119),202503040000,202504032359,10.0,2025-03-22 05:00:00
202503220600,119,11.0,1.4,5.0,0.0,수원(119),202503040000,202504032359,10.0,2025-03-22 06:00:00
202503220700,119,14.0,1.7,4.8,0.0,수원(119),202503040000,202504032359,10.0,2025-03-22 07:00:00
202503220800,119,11.0,1.4,7.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-22 08:00:00
202503220900,119,14.0,2.5,10.3,0.0,수원(119),202503040000,202504032359,5.0,2025-03-22 09:00:00
202503221000,119,14.0,2.5,12.9,0.0,수원(119),202503040000,202504032359,5.0,2025-03-22 10:00:00
202503221100,119,25.0,3.0,16.6,0.0,수원(119),202503040000,202504032359,,2025-03-22 11:00:00
202503221200,119,25.0,5.0,18.2,0.0,수원(119),202503040000,202504032359,,2025-03-22 12:00:00
202503221300,119,25.0,4.9,19.7,0.0,수원(119),202503040000,202504032359,,2025-03-22 13:00:00
202503221400,119,25.0,4.8,20.8,0.0,수원(119),202503040000,202504032359,,2025-03-22 14:00:00
202503221500,119,27.0,5.0,19.5,0.0,수원(119),202503040000,202504032359,,2025-03-22 15:00:00
202503221600,119,27.0,4.3,19.3,0.0,수원(119),202503040000,202504032359,,2025-03-22 16:00:00
202503221700,119,25.0,4.2,18.8,0.0,수원(119),202503040000,202504032359,,2025-03-22 17:00:00
202503221800,119,27.0,2.8,16.9,0.0,수원(119),202503040000,202504032359,,2025-03-22 18:00:00
202503221900,119,34.0,0.7,14.8,0.0,수원(119),202503040000,202504032359,,2025-03-22 19:00:00
202503222000,119,27.0,1.7,13.5,0.0,수원(119),202503040000,202504032359,,2025-03-22 20:00:00
202503222100,119,25.0,1.0,11.8,0.0,수원(119),202503040000,202504032359,,2025-03-22 21:00:00
202503222200,119,27.0,0.7,11.0,0.0,수원(119),202503040000,202504032359,,2025-03-22 22:00:00
202503222300,119,0.0,0.2,9.5,0.0,수원(119),202503040000,202504032359,,2025-03-22 23:00:00
202503230000,119,0.0,0.2,9.0,0.0,수원(119),202503040000,202504032359,,2025-03-23 00:00:00
202503230100,119,18.0,0.9,8.5,0.0,수원(119),202503040000,202504032359,,2025-03-23 01:00:00
202503230200,119,9.0,0.7,6.9,0.0,수원(119),202503040000,202504032359,,2025-03-23 02:00:00
202503230300,119,7.0,0.6,6.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-23 03:00:00
202503230400,119,11.0,1.3,7.3,0.0,수원(119),202503040000,202504032359,,2025-03-23 04:00:00
202503230500,119,16.0,0.5,5.1,0.0,수원(119),202503040000,202504032359,10.0,2025-03-23 05:00:00
202503230600,119,11.0,0.9,5.1,0.0,수원(119),202503040000,202504032359,10.0,2025-03-23 06:00:00
202503230700,119,25.0,0.5,4.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-23 07:00:00
202503230800,119,14.0,0.5,6.8,0.0,수원(119),202503040000,202504032359,10.0,2025-03-23 08:00:00
202503230900,119,14.0,1.0,12.0,0.0,수원(119),202503040000,202504032359,,2025-03-23 09:00:00
202503231000,119,14.0,2.1,14.7,0.0,수원(119),202503040000,202504032359,,2025-03-23 10:00:00
202503231100,119,16.0,2.2,17.3,0.0,수원(119),202503040000,202504032359,,2025-03-23 11:00:00
202503231200,119,16.0,1.9,19.3,0.0,수원(119),202503040000,202504032359,,2025-03-23 12:00:00
202503231300,119,18.0,2.3,20.8,0.0,수원(119),202503040000,202504032359,,2025-03-23 13:00:00
202503231400,119,20.0,2.5,22.7,0.0,수원(119),202503040000,202504032359,,2025-03-23 14:00:00
202503231500,119,25.0,3.1,23.0,0.0,수원(119),202503040000,202504032359,,2025-03-23 15:00:00
202503231600,119,23.0,5.3,21.1,0.0,수원(119),202503040000,202504032359,,2025-03-23 16:00:00
202503231700,119,25.0,4.3,19.3,0.0,수원(119),202503040000,202504032359,,2025-03-23 17:00:00
202503231800,119,25.0,2.7,17.7,0.0,수원(119),202503040000,202504032359,,2025-03-23 18:00:00
202503231900,119,20.0,1.7,16.0,0.0,수원(119),202503040000,202504032359,,2025-03-23 19:00:00
202503232000,119,0.0,0.1,14.8,0.0,수원(119),202503040000,202504032359,,2025-03-23 20:00:00
202503232100,119,14.0,0.7,14.0,0.0,수원(119),202503040000,202504032359,,2025-03-23 21:00:00
202503232200,119,9.0,1.0,13.1,0.0,수원(119),202503040000,202504032359,,2025-03-23 22:00:00
202503232300,119,7.0,1.5,12.7,0.0,수원(119),202503040000,202504032359,,2025-03-23 23:00:00
202503240000,119,16.0,2.5,13.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 00:00:00
202503240100,119,14.0,1.2,11.7,0.0,수원(119),202503040000,202504032359,,2025-03-24 01:00:00
202503240200,119,0.0,0.3,10.9,0.0,수원(119),202503040000,202504032359,,2025-03-24 02:00:00
202503240300,119,34.0,0.5,10.7,0.0,수원(119),202503040000,202504032359,,2025-03-24 03:00:00
202503240400,119,0.0,0.3,10.3,0.0,수원(119),202503040000,202504032359,,2025-03-24 04:00:00
202503240500,119,0.0,0.4,10.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 05:00:00
202503240600,119,36.0,0.6,10.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 06:00:00
202503240700,119,14.0,3.1,12.1,0.0,수원(119),202503040000,202504032359,21.0,2025-03-24 07:00:00
202503240800,119,14.0,1.4,12.8,0.0,수원(119),202503040000,202504032359,,2025-03-24 08:00:00
202503240900,119,16.0,2.7,14.7,0.0,수원(119),202503040000,202504032359,,2025-03-24 09:00:00
202503241000,119,18.0,3.3,16.3,0.0,수원(119),202503040000,202504032359,,2025-03-24 10:00:00
202503241100,119,23.0,3.1,17.8,0.0,수원(119),202503040000,202504032359,,2025-03-24 11:00:00
202503241200,119,25.0,3.9,19.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 12:00:00
202503241300,119,25.0,3.6,19.6,0.0,수원(119),202503040000,202504032359,,2025-03-24 13:00:00
202503241400,119,25.0,4.9,20.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 14:00:00
202503241500,119,25.0,5.0,19.3,0.0,수원(119),202503040000,202504032359,,2025-03-24 15:00:00
202503241600,119,23.0,4.2,19.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 16:00:00
202503241700,119,25.0,4.0,17.6,0.0,수원(119),202503040000,202504032359,,2025-03-24 17:00:00
202503241800,119,23.0,3.0,16.0,0.0,수원(119),202503040000,202504032359,,2025-03-24 18:00:00
202503241900,119,25.0,2.0,14.8,0.0,수원(119),202503040000,202504032359,,2025-03-24 19:00:00
202503242000,119,23.0,2.7,13.5,0.0,수원(119),202503040000,202504032359,,2025-03-24 20:00:00
202503242100,119,27.0,2.5,12.1,0.0,수원(119),202503040000,202504032359,10.0,2025-03-24 21:00:00
202503242200,119,23.0,2.2,10.9,0.0,수원(119),202503040000,202504032359,,2025-03-24 22:00:00
202503242300,119,20.0,1.6,10.2,0.0,수원(119),202503040000,202504032359,,2025-03-24 23:00:00
202503250000,119,25.0,2.1,10.2,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 00:00:00
202503250100,119,23.0,1.6,10.3,0.0,수원(119),202503040000,202504032359,,2025-03-25 01:00:00
202503250200,119,14.0,2.2,10.3,0.0,수원(119),202503040000,202504032359,,2025-03-25 02:00:00
202503250300,119,16.0,2.7,10.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 03:00:00
202503250400,119,18.0,3.2,10.5,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 04:00:00
202503250500,119,18.0,2.7,10.5,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 05:00:00
202503250600,119,18.0,2.7,10.4,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 06:00:00
202503250700,119,16.0,3.1,10.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 07:00:00
202503250800,119,14.0,1.6,10.8,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 08:00:00
202503250900,119,14.0,2.3,12.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-25 09:00:00
202503251000,119,16.0,3.3,13.6,0.0,수원(119),202503040000,202504032359,5.0,2025-03-25 10:00:00
202503251100,119,14.0,3.9,15.4,0.0,수원(119),202503040000,202504032359,5.0,2025-03-25 11:00:00
202503251200,119,18.0,3.8,17.9,0.0,수원(119),202503040000,202504032359,5.0,2025-03-25 12:00:00
202503251300,119,18.0,4.4,20.3,0.0,수원(119),202503040000,202504032359,,2025-03-25 13:00:00
202503251400,119,20.0,8.7,22.4,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 14:00:00
202503251500,119,25.0,7.4,18.6,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 15:00:00
202503251600,119,27.0,5.6,15.7,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 16:00:00
202503251700,119,27.0,3.5,13.5,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 17:00:00
202503251800,119,29.0,4.0,12.6,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 18:00:00
202503251900,119,25.0,3.5,10.7,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 19:00:00
202503252000,119,25.0,3.1,9.2,0.0,수원(119),202503040000,202504032359,6.0,2025-03-25 20:00:00
202503252100,119,23.0,1.0,8.4,0.0,수원(119),202503040000,202504032359,,2025-03-25 21:00:00
202503252200,119,20.0,2.6,8.2,0.0,수원(119),202503040000,202504032359,,2025-03-25 22:00:00
202503252300,119,23.0,1.6,7.8,0.0,수원(119),202503040000,202504032359,,2025-03-25 23:00:00
202503260000,119,27.0,1.3,7.6,0.0,수원(119),202503040000,202504032359,,2025-03-26 00:00:00
202503260100,119,25.0,0.7,6.5,0.0,수원(119),202503040000,202504032359,,2025-03-26 01:00:00
202503260200,119,0.0,0.2,5.4,0.0,수원(119),202503040000,202504032359,,2025-03-26 02:00:00
202503260300,119,9.0,0.5,5.2,0.0,수원(119),202503040000,202504032359,,2025-03-26 03:00:00
202503260400,119,14.0,1.6,5.2,0.0,수원(119),202503040000,202504032359,,2025-03-26 04:00:00
202503260500,119,11.0,1.8,5.1,0.0,수원(119),202503040000,202504032359,,2025-03-26 05:00:00
202503260600,119,7.0,0.7,4.7,0.0,수원(119),202503040000,202504032359,,2025-03-26 06:00:00
202503260700,119,20.0,0.6,4.7,0.0,수원(119),202503040000,202504032359,,2025-03-26 07:00:00
202503260800,119,9.0,3.0,8.4,0.0,수원(119),202503040000,202504032359,,2025-03-26 08:00:00
202503260900,119,9.0,3.7,10.8,0.0,수원(119),202503040000,202504032359,,2025-03-26 09:00:00
202503261000,119,11.0,3.6,13.4,0.0,수원(119),202503040000,202504032359,,2025-03-26 10:00:00
202503261100,119,14.0,3.9,15.6,0.0,수원(119),202503040000,202504032359,6.0,2025-03-26 11:00:00
202503261200,119,14.0,3.0,17.5,0.0,수원(119),202503040000,202504032359,6.0,2025-03-26 12:00:00
202503261300,119,11.0,3.4,19.8,0.0,수원(119),202503040000,202504032359,6.0,2025-03-26 13:00:00
202503261400,119,11.0,2.7,21.7,0.0,수원(119),202503040000,202504032359,6.0,2025-03-26 14:00:00
202503261500,119,16.0,2.7,23.3,0.0,수원(119),202503040000,202504032359,,2025-03-26 15:00:00
202503261600,119,16.0,3.3,24.5,0.0,수원(119),202503040000,202504032359,,2025-03-26 16:00:00
202503261700,119,14.0,2.6,24.2,0.0,수원(119),202503040000,202504032359,,2025-03-26 17:00:00
202503261800,119,14.0,1.1,24.1,0.0,수원(119),202503040000,202504032359,,2025-03-26 18:00:00
202503261900,119,34.0,0.5,21.3,0.0,수원(119),202503040000,202504032359,,2025-03-26 19:00:00
202503262000,119,29.0,0.8,18.8,0.0,수원(119),202503040000,202504032359,,2025-03-26 20:00:00
202503262100,119,32.0,1.9,16.9,0.0,수원(119),202503040000,202504032359,,2025-03-26 21:00:00
202503262200,119,29.0,1.8,16.0,0.0,수원(119),202503040000,202504032359,,2025-03-26 22:00:00
202503262300,119,36.0,0.5,15.5,0.0,수원(119),202503040000,202504032359,,2025-03-26 23:00:00
202503270000,119,36.0,0.6,14.7,0.0,수원(119),202503040000,202504032359,,2025-03-27 00:00:00
202503270100,119,9.0,0.6,14.8,0.0,수원(119),202503040000,202504032359,,2025-03-27 01:00:00
202503270200,119,32.0,1.2,15.5,0.0,수원(119),202503040000,202504032359,,2025-03-27 02:00:00
202503270300,119,23.0,0.8,15.4,0.0,수원(119),202503040000,202504032359,,2025-03-27 03:00:00
202503270400,119,27.0,2.0,17.0,0.0,수원(119),202503040000,202504032359,,2025-03-27 04:00:00
202503270500,119,25.0,1.5,16.7,0.0,수원(119),202503040000,202504032359,,2025-03-27 05:00:00
202503270600,119,25.0,3.6,16.7,0.0,수원(119),202503040000,202504032359,,2025-03-27 06:00:00
202503270700,119,29.0,3.3,13.5,0.0,수원(119),202503040000,202504032359,60.0,2025-03-27 07:00:00
202503270800,119,29.0,2.6,12.0,0.0,수원(119),202503040000,202504032359,60.0,2025-03-27 08:00:00
202503270900,119,25.0,2.5,12.1,0.2,수원(119),202503040000,202504032359,60.0,2025-03-27 09:00:00
202503271000,119,23.0,0.7,13.0,0.0,수원(119),202503040000,202504032359,21.0,2025-03-27 10:00:00
202503271100,119,29.0,2.2,13.7,0.0,수원(119),202503040000,202504032359,10.0,2025-03-27 11:00:00
202503271200,119,29.0,2.4,14.3,0.0,수원(119),202503040000,202504032359,10.0,2025-03-27 12:00:00
202503271300,119,25.0,2.5,14.2,0.0,수원(119),202503040000,202504032359,,2025-03-27 13:00:00
202503271400,119,32.0,2.5,17.0,0.0,수원(119),202503040000,202504032359,,2025-03-27 14:00:00
202503271500,119,29.0,2.2,17.8,0.0,수원(119),202503040000,202504032359,,2025-03-27 15:00:00
202503271600,119,27.0,3.2,17.3,0.0,수원(119),202503040000,202504032359,,2025-03-27 16:00:00
202503271700,119,25.0,4.1,13.8,0.0,수원(119),202503040000,202504032359,,2025-03-27 17:00:00
202503271800,119,27.0,3.7,11.8,0.0,수원(119),202503040000,202504032359,,2025-03-27 18:00:00
202503271900,119,27.0,3.4,11.6,0.0,수원(119),202503040000,202504032359,,2025-03-27 19:00:00
202503272000,119,29.0,5.1,10.9,0.0,수원(119),202503040000,202504032359,,2025-03-27 20:00:00
202503272100,119,29.0,4.8,10.3,0.0,수원(119),202503040000,202504032359,60.0,2025-03-27 21:00:00
202503272200,119,32.0,4.0,8.6,0.0,수원(119),202503040000,202504032359,61.0,2025-03-27 22:00:00
202503272300,119,27.0,2.5,7.9,0.0,수원(119),202503040000,202504032359,21.0,2025-03-27 23:00:00
202503280000,119,27.0,3.0,7.0,0.0,수원(119),202503040000,202504032359,,2025-03-28 00:00:00
202503280100,119,29.0,2.7,6.5,0.0,수원(119),202503040000,202504032359,,2025-03-28 01:00:00
202503280200,119,27.0,2.8,6.4,0.0,수원(119),202503040000,202504032359,,2025-03-28 02:00:00
202503280300,119,29.0,2.6,5.7,0.0,수원(119),202503040000,202504032359,,2025-03-28 03:00:00
202503280400,119,29.0,2.5,5.1,0.0,수원(119),202503040000,202504032359,,2025-03-28 04:00:00
202503280500,119,27.0,2.5,4.7,0.0,수원(119),202503040000,202504032359,,2025-03-28 05:00:00
202503280600,119,32.0,2.8,4.1,0.0,수원(119),202503040000,202504032359,,2025-03-28 06:00:00
202503280700,119,29.0,2.9,4.2,0.0,수원(119),202503040000,202504032359,,2025-03-28 07:00:00
202503280800,119,32.0,3.4,4.5,0.0,수원(119),202503040000,202504032359,,2025-03-28 08:00:00
202503280900,119,32.0,3.2,5.0,0.0,수원(119),202503040000,202504032359,,2025-03-28 09:00:00
202503281000,119,32.0,3.1,6.5,0.0,수원(119),202503040000,202504032359,,2025-03-28 10:00:00
202503281100,119,29.0,3.7,7.1,0.0,수원(119),202503040000,202504032359,,2025-03-28 11:00:00
202503281200,119,32.0,5.0,9.2,0.0,수원(119),202503040000,202504032359,,2025-03-28 12:00:00
