scenario_id,lot_id,lot_name,hub_lat,hub_lon,target_h3_index,target_ADM_NM,target_GU_NM,target_lat,target_lon,scenario_h3_score,drone_time_min,time_saving_min,co2_saving_g,airspace_approval_required,drone_direct_feasible_strict,route_constraint_score,hub_rank
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e152647ffff,야탑1동,분당구,37.41449,127.13139,0.3591,0.77659,24.22,1089.9,True,False,0.69666,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e152633ffff,도촌동,중원구,37.42231,127.1373,0.216,1.00334,24.0,1080.0,True,False,0.77898,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e15260bffff,도촌동,중원구,37.41732,127.13163,0.1587,0.57034,24.43,1099.3,True,False,0.71912,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c992bffff,성남동,중원구,37.42993,127.12221,0.3544,1.14065,23.86,1073.7,True,False,0.86264,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9babffff,시흥동,수정구,37.41647,127.11583,0.1802,1.0121,23.99,1079.5,True,False,0.82192,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e152693ffff,성남동,중원구,37.42819,127.12469,0.3317,0.90023,24.1,1084.5,True,False,0.85345,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e15269bffff,성남동,중원구,37.42537,127.12445,0.3439,0.59805,24.4,1098.0,True,False,0.86585,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e15267bffff,야탑1동,분당구,37.41275,127.13387,0.2812,1.06331,23.94,1077.3,True,False,0.67143,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1526cfffff,도촌동,중원구,37.41797,127.12645,0.1963,0.24495,24.76,1114.2,True,False,0.78874,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9ba3ffff,시흥동,수정구,37.41929,127.11607,0.1861,0.90878,24.09,1084.0,True,False,0.86694,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e15265bffff,야탑1동,분당구,37.41232,127.12597,0.4015,0.87184,24.13,1085.8,True,False,0.76704,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1526d7ffff,도촌동,중원구,37.42254,127.12421,0.2439,0.31989,24.68,1110.6,True,False,0.87144,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9b23ffff,야탑1동,분당구,37.41298,127.12078,0.5023,0.93493,24.07,1083.2,True,False,0.81472,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9bb3ffff,시흥동,수정구,37.42103,127.1136,0.1856,1.12639,23.87,1074.2,True,False,0.86464,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e152687ffff,하대원동,중원구,37.42753,127.12988,0.2042,0.87588,24.12,1085.4,True,False,0.84675,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9b37ffff,야탑1동,분당구,37.41581,127.12102,0.4855,0.67217,24.33,1094.8,True,False,0.81404,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9977ffff,성남동,중원구,37.42885,127.1195,0.3609,1.13393,23.87,1074.2,True,False,0.87654,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9b33ffff,야탑1동,분당구,37.41472,127.11831,0.5197,0.92948,24.07,1083.2,True,False,0.83091,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c997bffff,고등동,수정구,37.42494,127.11655,0.2227,1.01047,23.99,1079.5,True,False,0.87599,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1c9b27ffff,야탑1동,분당구,37.41407,127.12349,0.4429,0.72156,24.28,1092.6,True,False,0.76701,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e1526a3ffff,하대원동,중원구,37.42687,127.13506,0.1884,1.07526,23.92,1076.4,True,False,0.79337,3
S001,205-3-000001,성남시청 부설주차장,37.42018,127.12628,8930e152613ffff,도촌동,중원구,37.42188,127.1294,0.2316,0.33447,24.67,1110.2,True,False,0.85705,3
S001,206-2-000005,점골,37.37694,127.13998,8930e15300fffff,서현1동,분당구,37.37884,127.131,0.2441,0.82267,24.18,1088.1,True,False,0.62566,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153393ffff,서현2동,분당구,37.37644,127.13866,0.217,0.12984,24.87,1119.2,True,False,0.66875,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15302fffff,서현2동,분당구,37.37927,127.1389,0.2389,0.27474,24.73,1112.8,True,False,0.65894,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533a3ffff,서현1동,분당구,37.37512,127.14903,0.3413,0.82647,24.17,1087.7,True,False,0.76707,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153047ffff,수내2동,분당구,37.37494,127.12805,0.0793,1.0797,23.92,1076.4,True,False,0.63625,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153023ffff,서현1동,분당구,37.38101,127.13643,0.2792,0.54994,24.45,1100.2,True,False,0.65562,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153157ffff,서현1동,분당구,37.38425,127.14457,0.333,0.90672,24.09,1084.0,True,False,0.74914,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533c3ffff,분당동,분당구,37.36797,127.13794,0.1819,1.0125,23.99,1079.5,True,False,0.65272,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15331bffff,분당동,분당구,37.3673,127.14313,0.1867,1.10533,23.89,1075.0,True,False,0.68846,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15315bffff,서현1동,분당구,37.38035,127.14161,0.3282,0.40407,24.6,1107.0,True,False,0.68379,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15338fffff,분당동,분당구,37.37295,127.14361,0.1877,0.54683,24.45,1100.2,True,False,0.70605,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15314bffff,분당동,분당구,37.3786,127.14409,0.2057,0.40717,24.59,1106.5,True,False,0.6977,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15310bffff,서현1동,분당구,37.38534,127.14728,0.3133,1.13304,23.87,1074.2,True,False,0.73645,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533afffff,분당동,분당구,37.37337,127.15151,0.2095,1.09446,23.91,1076.0,True,False,0.76147,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15339bffff,서현2동,분당구,37.37362,127.13842,0.1976,0.39446,24.61,1107.5,True,False,0.66326,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15316bffff,서현1동,분당구,37.37902,127.15199,0.3459,1.08737,23.91,1076.0,True,False,0.77134,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153003ffff,서현1동,분당구,37.38059,127.12853,0.2431,1.09172,23.91,1076.0,True,False,0.62368,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15314fffff,서현1동,분당구,37.37969,127.1468,0.3333,0.67568,24.32,1094.4,True,False,0.71629,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153077ffff,서현2동,분당구,37.3771,127.13348,0.207,0.57652,24.42,1098.9,True,False,0.63042,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153037ffff,서현1동,분당구,37.38383,127.13667,0.32,0.81877,24.18,1088.1,True,False,0.72049,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15302bffff,서현2동,분당구,37.37818,127.13619,0.1984,0.36312,24.64,1108.8,True,False,0.64199,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153147ffff,서현1동,분당구,37.38251,127.14704,0.3313,0.87833,24.12,1085.4,True,False,0.73717,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153383ffff,서현2동,분당구,37.3747,127.14113,0.2445,0.26939,24.73,1112.8,True,False,0.68779,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153067ffff,서현2동,분당구,37.37536,127.13595,0.2061,0.39829,24.6,1107.0,True,False,0.64929,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533d7ffff,서현2동,분당구,37.37079,127.13818,0.2003,0.70121,24.3,1093.5,True,False,0.65046,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153397ffff,서현2동,분당구,37.37752,127.14137,0.2569,0.13869,24.86,1118.7,True,False,0.66875,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533b3ffff,분당동,분당구,37.37686,127.14656,0.2126,0.58228,24.42,1098.9,True,False,0.73099,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153303ffff,분당동,분당구,37.36838,127.14584,0.1975,1.08207,23.92,1076.4,True,False,0.72891,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15307bffff,분당동,분당구,37.37319,127.13052,0.1524,0.93519,24.06,1082.7,True,False,0.6354,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15306bffff,분당동,분당구,37.37145,127.133,0.153,0.86837,24.13,1085.8,True,False,0.62574,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153387ffff,분당동,분당구,37.37578,127.14385,0.1927,0.36567,24.63,1108.3,True,False,0.6929,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533bbffff,분당동,분당구,37.37404,127.14632,0.2096,0.64725,24.35,1095.8,True,False,0.72248,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533a7ffff,서현1동,분당구,37.3762,127.15175,0.3332,1.0447,23.96,1078.2,True,False,0.77006,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153153ffff,서현1동,분당구,37.38317,127.14185,0.3399,0.71043,24.29,1093.0,True,False,0.71856,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153027ffff,서현1동,분당구,37.38209,127.13914,0.3248,0.57574,24.42,1098.9,True,False,0.71191,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153307ffff,분당동,분당구,37.36947,127.14855,0.1967,1.12436,23.88,1074.6,True,False,0.73623,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1531cbffff,서현1동,분당구,37.38492,127.13938,0.3213,0.88593,24.11,1085.0,True,False,0.72977,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1532a7ffff,분당동,분당구,37.36863,127.13276,0.2026,1.12291,23.88,1074.6,True,False,0.6561,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15303bffff,서현1동,분당구,37.37993,127.13371,0.2338,0.64618,24.35,1095.8,True,False,0.63295,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15306fffff,서현2동,분당구,37.37253,127.13571,0.2065,0.61869,24.38,1097.1,True,False,0.62982,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1531dbffff,서현1동,분당구,37.38666,127.1369,0.3206,1.11163,23.89,1075.0,True,False,0.74985,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153317ffff,분당동,분당구,37.37121,127.14608,0.1974,0.8344,24.17,1087.7,True,False,0.72099,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15338bffff,분당동,분당구,37.37187,127.14089,0.1597,0.56858,24.43,1099.3,True,False,0.66027,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1532b7ffff,분당동,분당구,37.37037,127.13029,0.1613,1.1267,23.87,1074.2,True,False,0.62881,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533b7ffff,서현1동,분당구,37.37794,127.14927,0.3445,0.82981,24.17,1087.7,True,False,0.75683,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15317bffff,서현1동,분당구,37.38077,127.14951,0.3292,0.94421,24.06,1082.7,True,False,0.72508,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153313ffff,분당동,분당구,37.37013,127.14337,0.1714,0.81345,24.19,1088.5,True,False,0.69339,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1530afffff,서현1동,분당구,37.38558,127.13419,0.3108,1.08627,23.91,1076.0,True,False,0.71251,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533c7ffff,분당동,분당구,37.36905,127.14066,0.164,0.87827,24.12,1085.4,True,False,0.6612,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153063ffff,서현2동,분당구,37.37428,127.13324,0.2073,0.66675,24.33,1094.8,True,False,0.64046,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533d3ffff,분당동,분당구,37.36971,127.13547,0.1816,0.8968,24.1,1084.5,True,False,0.64589,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153033ffff,서현1동,분당구,37.38275,127.13395,0.2747,0.83671,24.16,1087.2,True,False,0.66255,4
S001,206-2-000005,점골,37.37694,127.13998,8930e15300bffff,서현1동,분당구,37.37776,127.12829,0.2468,1.0393,23.96,1078.2,True,False,0.62512,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153073ffff,서현1동,분당구,37.37602,127.13076,0.2407,0.82281,24.18,1088.1,True,False,0.62523,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153173ffff,서현1동,분당구,37.38359,127.14975,0.3375,1.13662,23.86,1073.7,True,False,0.75132,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153143ffff,서현1동,분당구,37.38143,127.14433,0.3326,0.6287,24.37,1096.7,True,False,0.72432,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1530abffff,서현1동,분당구,37.38449,127.13148,0.2725,1.12623,23.87,1074.2,True,False,0.65851,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1533abffff,분당동,분당구,37.37229,127.14879,0.2049,0.93538,24.06,1082.7,True,False,0.73196,4
S001,206-2-000005,점골,37.37694,127.13998,8930e153007ffff,서현1동,분당구,37.38167,127.13124,0.2409,0.93483,24.07,1083.2,True,False,0.64025,4
S001,206-2-000005,점골,37.37694,127.13998,8930e1531cfffff,서현1동,분당구,37.386,127.14209,0.3174,1.02154,23.98,1079.1,True,False,0.73683,4
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269d7ffff,판교동,분당구,37.38761,127.08459,0.1868,0.69421,24.31,1094.0,True,False,0.73773,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dc7ffff,시흥동,수정구,37.39805,127.06975,0.1802,1.07425,23.93,1076.8,True,False,0.68933,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02698fffff,판교동,분당구,37.38977,127.09001,0.1969,1.07856,23.92,1076.4,True,False,0.74291,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d0fffff,운중동,분당구,37.39565,127.0774,0.2622,0.53175,24.47,1101.1,True,False,0.73388,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d73ffff,운중동,분당구,37.39283,127.07717,0.242,0.22613,24.77,1114.7,True,False,0.74388,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d43ffff,운중동,분당구,37.39066,127.07175,0.191,0.54489,24.46,1100.7,True,False,0.66759,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d47ffff,운중동,분당구,37.39174,127.07446,0.1928,0.31951,24.68,1110.6,True,False,0.70087,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d4fffff,운중동,분당구,37.38892,127.07422,0.2142,0.39109,24.61,1107.5,True,False,0.71674,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268b3ffff,운중동,분당구,37.3861,127.07399,0.1932,0.63322,24.37,1096.7,True,False,0.68258,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d2bffff,운중동,분당구,37.39499,127.08259,0.2747,0.61719,24.38,1097.1,True,False,0.76178,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d33ffff,시흥동,수정구,37.39956,127.08035,0.1807,0.98752,24.01,1080.5,True,False,0.75133,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269cbffff,판교동,분당구,37.38196,127.08411,0.2121,1.13196,23.87,1074.2,True,False,0.7163,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d3bffff,운중동,분당구,37.39673,127.08011,0.279,0.679,24.32,1094.4,True,False,0.74932,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269c3ffff,운중동,분당구,37.38478,127.08435,0.2445,0.8849,24.12,1085.4,True,False,0.72906,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d6fffff,운중동,분당구,37.38935,127.08211,0.2676,0.40974,24.59,1106.5,True,False,0.75007,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e1c9a5bffff,판교동,분당구,37.39716,127.08801,0.2267,1.13423,23.87,1074.2,True,False,0.75475,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d57ffff,운중동,분당구,37.39349,127.07199,0.2232,0.59823,24.4,1098.0,True,False,0.69295,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e02699bffff,운중동,분당구,37.39043,127.08482,0.2575,0.61481,24.39,1097.5,True,False,0.75854,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d07ffff,운중동,분당구,37.39848,127.07764,0.2801,0.84354,24.16,1087.2,True,False,0.75027,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026993ffff,운중동,분당구,37.39325,127.08506,0.2759,0.68648,24.31,1094.0,True,False,0.74982,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269dbffff,운중동,분당구,37.3837,127.08164,0.2515,0.86231,24.14,1086.3,True,False,0.72499,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026987ffff,판교동,분당구,37.39259,127.09024,0.2412,1.10907,23.89,1075.0,True,False,0.75498,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268a7ffff,운중동,분당구,37.38544,127.07917,0.2708,0.61341,24.39,1097.5,True,False,0.72499,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d5bffff,운중동,분당구,37.38958,127.06904,0.2305,0.79722,24.2,1089.0,True,False,0.65979,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026dcbffff,운중동,분당구,37.39414,127.06681,0.2659,1.04686,23.95,1077.8,True,False,0.67968,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d63ffff,운중동,분당구,37.39109,127.07964,0.2688,0.15588,24.84,1117.8,True,False,0.74388,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d13ffff,시흥동,수정구,37.39913,127.07246,0.1797,1.03504,23.96,1078.2,True,False,0.71992,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268a3ffff,운중동,분당구,37.38436,127.07646,0.2376,0.73435,24.27,1092.2,True,False,0.7087,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026883ffff,운중동,분당구,37.38393,127.06857,0.2632,1.12944,23.87,1074.2,True,False,0.66542,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d4bffff,운중동,분당구,37.38784,127.07151,0.2044,0.65809,24.34,1095.3,True,False,0.69476,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d03ffff,운중동,분당구,37.39739,127.07493,0.2806,0.76931,24.23,1090.3,True,False,0.71283,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d67ffff,운중동,분당구,37.39217,127.08235,0.2692,0.4193,24.58,1106.1,True,False,0.75592,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d17ffff,시흥동,수정구,37.40022,127.07517,0.1798,1.06418,23.94,1077.3,True,False,0.72455,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026983ffff,판교동,분당구,37.39151,127.08753,0.2331,0.85559,24.14,1086.3,True,False,0.75909,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268abffff,운중동,분당구,37.38153,127.07622,0.2632,1.04704,23.95,1077.8,True,False,0.71331,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d1bffff,운중동,분당구,37.39631,127.07222,0.2622,0.78486,24.22,1089.9,True,False,0.68178,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269c7ffff,판교동,분당구,37.38586,127.08706,0.1783,0.98307,24.02,1080.9,True,False,0.71897,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d2fffff,판교동,분당구,37.39608,127.0853,0.238,0.87276,24.13,1085.8,True,False,0.76189,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d53ffff,운중동,분당구,37.3924,127.06928,0.2303,0.78181,24.22,1089.9,True,False,0.67319,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0268b7ffff,운중동,분당구,37.38718,127.0767,0.2406,0.42356,24.58,1106.1,True,False,0.7223,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026d77ffff,운중동,분당구,37.39391,127.07988,0.2744,0.37957,24.62,1107.9,True,False,0.75985,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e026997ffff,판교동,분당구,37.39434,127.08777,0.2446,0.95428,24.05,1082.2,True,False,0.75286,5
S001,206-2-000022,운중동공영주차장,37.39088,127.0779,8930e0269d3ffff,운중동,분당구,37.38652,127.08188,0.2455,0.59762,24.4,1098.0,True,False,0.73797,5
